DISTRICT,DISTRICT CODE,BLOCK,BLOCK CODE,PANCHAYAT NAME,PANCHAYAT CODE,Total_Pop,Sc_Pop,St_Pop,Obc_Pop,Reserved_2010,caste_reserved_2010,sc_reserved_2010,st_reserved_2010,obc_reserved_2010,female_reserved_2010
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,CHAUKA,140408,4271,58,2742,1333,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,GHODANEGI,140409,4741,112,1922,1985,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,RASUNIYA,140410,5504,156,1514,3535,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,RUCHAAP,140411,6836,750,2360,1869,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,CHANDIL,140412,6255,444,368,3594,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,RUDIYA,140413,6489,786,3403,1820,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,BHADUDIH,140414,6702,167,3549,2268,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,CHILAGU,140415,5738,890,2918,1070,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,AASANVANI,140416,5904,44,3182,1742,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,TAMULIYA,140417,6439,143,2528,2818,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,KAPALI  PA. NORTH ,140418,5398,57,239,3437,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,KAPAALI  EAST NORTH,140419,5423,98,288,3596,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,KAPAALI  WEST SOUTH,140420,4898,21,198,3996,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,CHAANDIL,4,KAPAALI EAST SOUTH ,140421,4608,12,203,3746,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,ROLAHATU,140501,4788,38,4599,17,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,RUGUDIH,140502,6287,184,5767,235,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,BARUHATU,140503,6399,144,5133,653,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,GOMIYADIH,140504,4328,22,4095,37,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,CHOTASEGOI,140505,5000,55,4346,363,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,MAARAGAHATU,140506,6634,83,4793,882,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,AARUVA,140507,6251,299,3817,1619,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,GALUDIH,140508,3690,23,3211,315,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,PONDAKATA,140509,3420,32,1627,1435,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KUCHAI,5,BANDOLOHAR,140510,4141,11,2401,1421,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,TELAIDIH,140601,5308,214,1847,2813,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,JORDIHA,140602,6171,927,2187,2468,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,KRISHNAPUR,140603,5377,97,2054,2799,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,DALAIKELA,140604,4967,217,1733,2788,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,BADAAMDA,140605,5300,272,764,3233,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,JOJODIH,140606,6401,223,3445,2112,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,KHARSAVA,140607,6792,0,0,0,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,HARIBHANJA,140608,4171,258,2244,1168,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,RIDING,140609,4820,181,3344,1277,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,BEETAPUR,140610,5169,76,3166,1654,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,CHILKU,140611,5157,403,1010,2955,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,SIMLA,140612,4854,423,1700,2233,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,KHARSAVA,6,BURANDIH,140613,5401,1216,2201,1630,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,HUDU,140701,3486,40,2754,546,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,MUNDATAND,140702,5296,127,2242,2332,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,UPARDUGANI,140703,2711,246,394,1835,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,MOHITPUR,140704,5543,402,2809,1693,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,SINI,140705,4962,611,1319,2403,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,KAMALPUR,140706,5118,310,1073,2117,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,MURUP,140707,4693,224,1279,2517,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,ETAKUDAR,140708,3823,102,2162,779,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,PANDRA,140709,4528,75,2666,1562,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,GOVINDPUR,140710,4740,729,2408,1478,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,PATHANMAARA,140711,4531,285,2995,1076,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,MUDKUM,140712,4850,286,2978,1090,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,NUVAGAON,140713,4466,176,2477,1153,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,SARAIKELA,7,CHOTADAVANA,140714,4737,13,3140,1406,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,DUMRA,140801,6329,69,4191,1795,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,KANDRA,140802,6811,714,399,3076,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,BURUDIH,140803,5578,198,3849,1308,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,RAPCHA,140804,5810,334,3171,1824,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,JAGANNATHPUR,140805,5871,288,1215,2565,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,CHOTAGAMHARIYA,140806,5631,134,333,2865,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,KALIKAPUR,140807,5933,255,1091,1950,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,DUGDHA,140808,6278,584,2796,2673,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,BEERBANS,140809,4321,676,1727,1033,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,MUDIYA,140810,4735,400,537,3304,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,DUGANI,140811,3543,380,659,1855,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,BADAKANKADA,140812,5920,245,2127,3316,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,BANDHDIH,140813,4637,92,595,3029,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,NARAYANPUR,140814,4985,359,947,3121,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,TENTOPOSI,140815,5183,124,823,2730,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,CHAMAARU,140816,5956,353,632,4696,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,MUDKUM,140817,5759,1096,2090,2365,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,NUVAGARH,140818,4280,232,871,2582,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,EETAGARH,140819,5254,227,1758,2656,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,DUDRA,140820,4602,409,1423,2411,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,GAMHARIYA,8,JAYKAN,140821,4815,34,2289,917,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,DUMARDIH,140901,5261,73,2113,2162,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,KUDAMA,140902,5338,111,3617,1303,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,RAJNAGAR,140903,6364,341,2260,2693,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,BEEJADIH,140904,5896,193,4336,1191,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,KANTGA,140905,5852,24,4274,1224,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,TELAE,140906,5326,67,2909,1520,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,KUJU,140907,5671,61,2063,1403,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,HERMA,140908,5093,13,3293,942,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,JONBANI,140909,5569,161,3835,1212,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,DHURIPADA,140910,3861,93,2529,557,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,BANDU,140911,4435,75,3606,320,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,JUMAAL,140912,5293,51,3703,1255,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,GAMHARIYA,140913,5656,105,3904,1504,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,GOVINDPUR,140914,5643,285,2840,2331,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,TITIDIH,140915,5905,119,1565,3103,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,BAANA,140916,5664,158,1852,2011,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,GENGERULI,140917,6188,75,2465,3263,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,KENDMUNDI,140918,6475,75,3129,2822,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,TUMUNG,140919,6132,113,2271,3417,1,1,0,1,0,1
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,EADAL,140920,5798,115,761,4003,1,1,0,1,0,0
23 SARAIKELA KHARSAWAN,14,RAJNAGAR,9,BADA SIJULTA,140921,5515,274,1646,2772,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GUDARI,1,BANDU,150101,4624,12,4546,30,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GUDARI,1,TOMDEL,150102,4087,0,4087,0,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,GUDARI,1,KAMRODA,150103,4490,37,3964,377,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GUDARI,1,DARIYOKAMRODA,150104,3693,7,3599,74,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,GUDARI,1,GULIKERA,150105,5202,58,4125,880,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GUDARI,1,SARUGADA,150106,5722,34,4875,759,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,BANDGAON,2,JALASAR,150201,5051,68,4839,144,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,BANDGAON,2,SINDURIBEDA,150202,4927,74,4789,64,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,BANDGAON,2,MEROMGUTU,150203,5297,323,4432,214,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,BANDGAON,2,BANDGAON,150204,4996,194,4493,0,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,BANDGAON,2,SAVNIYA,150205,4254,172,4019,63,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,BANDGAON,2,CHMPAVA,150206,5080,50,4880,0,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,BANDGAON,2,TEBO,150207,4404,0,4349,55,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,BANDGAON,2,NAKATI,150208,5590,513,4525,552,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,BANDGAON,2,HUNDAGADA,150209,4800,472,3033,1315,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,BANDGAON,2,BHALUPANI,150210,5397,0,3743,0,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,BANDGAON,2,KARAIKELA,150211,5696,1336,1377,2983,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,BANDGAON,2,LANDUPADA,150212,5229,27,4329,873,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,BANDGAON,2,OTAAR,150213,4840,248,2579,1876,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,HOYOHATU,150301,4721,119,4219,228,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,BHARNIYA,150302,5681,424,3797,1112,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,NALITA,150303,5495,117,4242,1003,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,KENKE,150304,4319,123,3033,719,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,HATNATODANG,150305,5236,1,3814,1148,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,GOPINATHPUR,150306,5106,189,2037,2520,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,ETIHASA,150307,4937,943,3200,252,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,SUKHUDA,150308,4654,32,3565,943,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,KERA,150309,5483,900,2213,1913,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,SIMIDIRI,150310,5693,126,2708,2037,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,HATHIYA,150311,5538,206,3142,1396,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,ETOR,150312,5208,110,3270,1556,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,CHANDRI,150313,4659,607,1170,2302,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,CHAINPUR,150314,5219,477,1879,2451,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,KENDO,150315,4467,114,921,3087,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,KOLCHAKDA,150316,3736,13,2125,1249,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,AASANTALIYA,150317,5410,94,2678,2087,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,PADAMPUR,150318,5024,1296,2307,1171,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,JAMID,150319,5042,322,1633,2850,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,SILFODI,150320,4058,29,3086,833,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,GULKEDA,150321,4373,23,3795,381,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,KULITODANG,150322,4065,37,3587,156,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,CHAKARDHARPUR,3,BAIPI,150323,5576,54,4937,417,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SONUVA,4,KAMRODA,150401,3334,95,2821,152,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SONUVA,4,VOIKEDA,150402,5293,52,4611,552,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,SONUVA,4,LONJO,150403,5282,222,4747,145,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SONUVA,4,AASANTALIYA,150404,5362,40,3604,1598,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,SONUVA,4,GOVINDPUR,150405,5840,1535,1284,2312,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SONUVA,4,DEVAVEER,150406,5914,646,4254,693,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,SONUVA,4,GOLMUNDA,150407,5826,181,3263,2142,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SONUVA,4,SONAPOS,150408,5254,315,1074,3451,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,SONUVA,4,PODAHAAT,150409,5424,251,2984,2034,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SONUVA,4,BAARI,150410,5422,64,3414,1667,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,SONUVA,4,BAALJODI,150411,5664,413,3724,1470,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SONUVA,4,BHALURUNGI,150412,5195,296,1916,2904,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,GOELKERA,5,KEBRA,150501,4501,18,4134,270,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GOELKERA,5,BAARA,150502,6510,14,6207,250,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,GOELKERA,5,TARKATAKOCHA,150503,5587,18,4945,389,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GOELKERA,5,KAYDA,150504,4280,2,3688,314,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,GOELKERA,5,GAMHARIYA,150505,3939,3,3688,174,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GOELKERA,5,GOELKERA,150506,6691,364,4129,1565,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,GOELKERA,5,AARAHASA,150507,6164,164,5518,363,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GOELKERA,5,BEELA,150508,5745,486,3568,1375,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,GOELKERA,5,KUEDA,150509,6500,3,6088,222,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,GOELKERA,5,KADAMDIHA,150510,6426,68,5579,643,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,ANANDPUR,6,BEDAKENDUDA,150601,5228,961,3308,760,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,ANANDPUR,6,ROBOKERA,150602,5027,335,3683,340,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,ANANDPUR,6,HARTA,150603,5421,367,3451,1373,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,ANANDPUR,6,RUNDHIKOCHA,150604,5073,88,3658,1154,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,ANANDPUR,6,ANANDPUR,150605,5547,525,2937,1517,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,ANANDPUR,6,BINJU,150606,5399,645,3140,1411,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,ANANDPUR,6,JHARBEDA,150607,5033,89,4559,319,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,MANOHARPUR,7,KOLPATAKA,150701,5351,327,2923,1769,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,MANOHARPUR,7,BARANGA,150702,5824,126,3403,2183,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,MANOHARPUR,7,RAYKERA,150703,5098,320,2901,1239,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,MANOHARPUR,7,DHIPA,150704,5482,67,1940,2331,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,MANOHARPUR,7,RAIDIHA,150705,5119,38,4339,365,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,MANOHARPUR,7,DIMBULI,150706,4455,7,3592,825,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,MANOHARPUR,7,NANDPUR,150707,4883,207,3433,1161,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,MANOHARPUR,7,MANOHARPUR WEST,150708,5599,245,1210,2496,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,MANOHARPUR,7,MANOHARPUR EAST,150709,5208,776,3257,940,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,MANOHARPUR,7,LAILOR,150710,4826,388,3915,402,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,MANOHARPUR,7,MAKRANDA,150711,5334,121,4460,655,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,MANOHARPUR,7,DIDHA,150712,4430,3,4326,26,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,MANOHARPUR,7,CHIDIYA,150713,5317,972,3006,618,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,MANOHARPUR,7,GANGADA,150714,4430,29,3952,293,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,MANOHARPUR,7,CHOTANAGARA,150715,4668,124,4139,292,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,GUVA WEST,150801,5731,1000,2887,458,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,GUVA EAST,150802,6077,1095,1386,1094,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,MEGHAHATUBURU NORTH,150803,5752,636,2628,988,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,MEGHAHATUBURU SOUTH,150804,4018,554,1797,782,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,KIRIBURU WEST,150805,5356,568,1927,819,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,KIRIBURU EAST,150806,4733,399,1793,914,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,BADAJAMADA,150807,6157,583,2035,1416,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,DIRIBURU,150808,6240,78,3842,700,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,DUDHBILA,150809,5680,140,4289,1136,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,PATETA,150810,5131,101,4419,611,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,BADAPASEYA,150811,5944,0,5555,353,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,JETEYA,150812,5233,91,3810,1332,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,POKHARPI,150813,5341,74,4714,389,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,KOTGARH,150814,5800,706,3388,1590,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,NOVAMUNDI BASTI,150815,6018,706,2735,713,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,BAALIJHARN,150816,5824,819,1394,868,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,MAHUDI,150817,5642,800,2357,1158,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,NOVAMUNDI,8,KADAJAMDA,150818,5248,288,4339,506,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,TONTO,9,REGRAHATU,150901,5572,264,4530,460,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,TONTO,9,BUNDU,150902,3950,4,3884,52,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,TONTO,9,TONTO,150903,5260,13,4782,276,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,TONTO,9,KENJRA,150904,5569,0,4783,334,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,TONTO,9,PURANAPANI,150905,5289,240,3863,940,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,TONTO,9,BAAMEBASA,150906,5654,59,4383,1146,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,TONTO,9,NEEMDIH,150907,5324,115,4339,531,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,TONTO,9,KONDVA,150908,5222,318,2747,2028,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,TONTO,9,BADAJHINKPANI,150909,5800,914,3874,998,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,TONTO,9,SIRINGSIYA,150910,5683,186,4826,630,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,KHUNTPANI,10,LOHARDA,151001,5133,21,4340,522,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,KHUNTPANI,10,DOPAI,151002,5235,107,4269,664,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,KHUNTPANI,10,PURANIYA,151003,5291,110,4510,649,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,KHUNTPANI,10,BHOYA,151004,4979,62,4011,872,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,KHUNTPANI,10,KEYADCHALOM,151005,3814,19,3274,330,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,KHUNTPANI,10,BADACHIRU,151006,4569,148,3882,508,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,KHUNTPANI,10,RUEDIH,151007,4808,121,3721,880,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,KHUNTPANI,10,MATKOBEDA,151008,4813,421,3659,614,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,KHUNTPANI,10,ULIRAJABAASA,151009,5178,8,4236,845,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,KHUNTPANI,10,BADAGUNTIYA,151010,5152,0,4615,487,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,KHUNTPANI,10,BARKELA,151011,4666,40,4161,402,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,KHUNTPANI,10,PANDAVEER,151012,5264,0,4869,375,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,KHUNTPANI,10,BADALAGIYA,151013,4662,305,3633,311,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SADAR CHAIBASA,11,KARLAJORI,151101,5061,122,4184,448,1,1,0,1,0,1
22 WEST SINGHBHOOM,15,SADAR CHAIBASA,11,NARSANDA,151102,4931,285,4023,583,1,1,0,1,0,0
22 WEST SINGHBHOOM,15,SADAR CHAIBASA,11,TONTO,151103,4391,549,3276,362,1,1,0,1,0,1
