state,year,district,block,body,ward_no,ward_count,serial,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,source_path,source_page,source_pdf,source_url,source_capture
Assam,2020,Hailakandi,Hailakandi,Lala,1,10,56,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Lala,4,10,56,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Lala,7,10,56,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Hailakandi,Hailakandi,Lala,8,10,56,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,4,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,15,19,57,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,9,19,57,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,17,19,57,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,1,19,57,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,3,19,57,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,4,19,57,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,6,19,57,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,7,19,57,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,8,19,57,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,10,19,57,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Goalpara,Goalpara,19,19,57,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Lakhipur,Lakhipur,10,10,58,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Lakhipur,Lakhipur,8,10,58,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Lakhipur,Lakhipur,1,10,58,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Lakhipur,Lakhipur,3,10,58,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Lakhipur,Lakhipur,5,10,58,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Lakhipur,Lakhipur,6,10,58,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Goalpara,Lakhipur,Lakhipur,7,10,58,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,10,16,59,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,14,16,59,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,13,16,59,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,4,16,59,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,6,16,59,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,7,16,59,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,8,16,59,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,9,16,59,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,15,16,59,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Dhubri,16,16,59,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Gauripur,5,13,60,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Gauripur,1,13,60,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Gauripur,2,13,60,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Gauripur,4,13,60,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Gauripur,7,13,60,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Gauripur,9,13,60,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Gauripur,11,13,60,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Gauripur,13,13,60,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Golakganj,9,10,61,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Golakganj,1,10,61,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Golakganj,4,10,61,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Golakganj,5,10,61,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Golakganj,6,10,61,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Dhubri,Golakganj,10,10,61,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,8,14,62,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,12,14,62,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,7,14,62,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,1,14,62,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,3,14,62,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,5,14,62,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,11,14,62,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,13,14,62,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Bilasipara,14,14,62,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Chapar,4,10,63,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Chapar,2,10,63,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dhubri,Bilasipara,Chapar,3,10,63,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,5,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
