sl_no,dist_name,samiti_name,gp,reservation,name,sex,category,gp_new,dist_name_new,samiti_name_new
4217,GANGANAGAR,GANGANAGAR,MIRJEWALA,OBCW,BHAGW ANTI,F,OBCW,mirjewala,GANGANAGAR,GANGANAGAR
4218,GANGANAGAR,GANGANAGAR,MOHANPURA(8Y),OBC,CHARNEET SINGH,M,OBC,mohanpura(8y),GANGANAGAR,GANGANAGAR
4219,GANGANAGAR,GANGANAGAR,NETEWALA,GEN,SURENDERA PAREEK,M,GEN,netewala,GANGANAGAR,GANGANAGAR
4220,GANGANAGAR,GANGANAGAR,ODOKI,SCW,LILA DEVI,F,SCW,odoki,GANGANAGAR,GANGANAGAR
4221,GANGANAGAR,GANGANAGAR,PAKKI,GEN,SHER SINGH,M,OBC,pakki,GANGANAGAR,GANGANAGAR
4222,GANGANAGAR,GANGANAGAR,ROHIDAW ALI,GENW,MOHINI,F,OBCW,rohidawali,GANGANAGAR,GANGANAGAR
4223,GANGANAGAR,GANGANAGAR,SADHUW ALI,GENW,SHANTI,F,OBCW,sadhuwali,GANGANAGAR,GANGANAGAR
4224,GANGANAGAR,GANGANAGAR,SAHIB SINGH WALA,GEN,BALVINDRA SINGH,M,OBC,sahib singh wala,GANGANAGAR,GANGANAGAR
4225,GANGANAGAR,GANGANAGAR,SAHUWALA,SC,JAGTAAR SINGH,M,SC,sahuwala,GANGANAGAR,GANGANAGAR
4226,GANGANAGAR,GANGANAGAR,SHIVPUR(PHATUI),GEN,KRISHAN LAL,M,GEN,shivpur(phatui),GANGANAGAR,GANGANAGAR
4227,GANGANAGAR,GANGANAGAR,TATARSAR,GENW,NIMESH,F,GENW,tatarsar,GANGANAGAR,GANGANAGAR
4228,GANGANAGAR,SURATGARH,BHAGANWAN GARH,SCW,MANJU DEVI,F,SCW,bhaganwan garh,GANGANAGAR,SURATGARH
4229,GANGANAGAR,SURATGARH,13 SD,SC,PRITHVI RAM,M,SC,13 sd,GANGANAGAR,SURATGARH
4230,GANGANAGAR,SURATGARH,2/5 FDM (SADEKIWALA),GEN,SARUP SINGH,M,GEN,2/5 fdm (sadekiwala),GANGANAGAR,SURATGARH
4231,GANGANAGAR,SURATGARH,8 SHPD,OBCW,URMILA GODARA,F,OBCW,8 shpd,GANGANAGAR,SURATGARH
4232,GANGANAGAR,SURATGARH,BAKHT AW ARPURA,OBC,HEAT RAM,M,OBC,bakhtawarpura,GANGANAGAR,SURATGARH
4233,GANGANAGAR,SURATGARH,BHAGW ANSAR,SCW,KAMLA DEVI,F,SCW,bhagwansar,GANGANAGAR,SURATGARH
4234,GANGANAGAR,SURATGARH,BHAIRUPURA/URF SILWANI,GENW,LAKHESRI,F,OBCW,bhairupura/urf silwani,GANGANAGAR,SURATGARH
4235,GANGANAGAR,SURATGARH,BHOJEWALA,SCW,SAVITRI,F,SCW,bhojewala,GANGANAGAR,SURATGARH
4236,GANGANAGAR,SURATGARH,BIMRANA,GEN,OMPARKASH GADER,M,OBC,bimrana,GANGANAGAR,SURATGARH
4237,GANGANAGAR,SURATGARH,DAIDASPURA,OBCW,GEET A,F,OBCW,daidaspura,GANGANAGAR,SURATGARH
4238,GANGANAGAR,SURATGARH,DHABA (15 LKS),GENW,URMILA DEVI,F,OBCW,dhaba (15 lks),GANGANAGAR,SURATGARH
4239,GANGANAGAR,SURATGARH,FARIDSAR 9 FDM,SC,LAXMI,F,SCW,faridsar 9 fdm,GANGANAGAR,SURATGARH
4240,GANGANAGAR,SURATGARH,GHAMANDIYA,SCW,KAMLA,F,SCW,ghamandiya,GANGANAGAR,SURATGARH
4241,GANGANAGAR,SURATGARH,GOP ALSAR,OBCW,SAINA BANO,F,OBCW,gopalsar,GANGANAGAR,SURATGARH
4242,GANGANAGAR,SURATGARH,GOVINDSAR,GEN,POKAR RAM,M,GEN,govindsar,GANGANAGAR,SURATGARH
4243,GANGANAGAR,SURATGARH,GUDLI,GENW,NEHA,F,OBCW,gudli,GANGANAGAR,SURATGARH
4244,GANGANAGAR,SURATGARH,GURUSARMODIY A,GENW,NIRMAL KOUR,F,OBCW,gurusarmodiya,GANGANAGAR,SURATGARH
4245,GANGANAGAR,SURATGARH,JANKIDASW ALA,GEN,BRIJ LAL,M,OBC,jankidaswala,GANGANAGAR,SURATGARH
4246,GANGANAGAR,SURATGARH,MALER,OBC,VIJAY SINGH,M,OBC,maler,GANGANAGAR,SURATGARH
4247,GANGANAGAR,SURATGARH,MANAKSAR,GENW,MAYA DEVI,F,OBCW,manaksar,GANGANAGAR,SURATGARH
4248,GANGANAGAR,SURATGARH,MANEWALA,GENW,SUKHDEV KOUR,F,SCW,manewala,GANGANAGAR,SURATGARH
4249,GANGANAGAR,SURATGARH,MOKALSAR,GEN,GENESHA RAM,M,OBC,mokalsar,GANGANAGAR,SURATGARH
4250,GANGANAGAR,SURATGARH,NIRW ANA,GENW,KOSHALYA,F,SCW,nirwana,GANGANAGAR,SURATGARH
4251,GANGANAGAR,SURATGARH,P ADAMPURA,OBC,KALU RAM,M,OBC,padampura,GANGANAGAR,SURATGARH
4252,GANGANAGAR,SURATGARH,RAGHUNATHPURA,GEN,SHANKAR GAR,M,OBC,raghunathpura,GANGANAGAR,SURATGARH
4253,GANGANAGAR,SURATGARH,RAJIYASAR STATION,SC,UDA RAM,M,SC,rajiyasar station,GANGANAGAR,SURATGARH
4254,GANGANAGAR,SURATGARH,RAJPURA PIPREN,GENW,KAMLA,F,OBCW,rajpura pipren,GANGANAGAR,SURATGARH
4255,GANGANAGAR,SURATGARH,RAMSRA JAKHDAN,OBC,DAYA RAM,M,OBC,ramsra jakhdan,GANGANAGAR,SURATGARH
4256,GANGANAGAR,SURATGARH,RANGMAHAL,SCW,TULCHHI,F,SCW,rangmahal,GANGANAGAR,SURATGARH
4257,GANGANAGAR,SURATGARH,SANGHAR,SCW,KAMLA DEVI,F,SCW,sanghar,GANGANAGAR,SURATGARH
4258,GANGANAGAR,SURATGARH,SARDARGARH,OBCW,JEEVA BAGAM,F,OBCW,sardargarh,GANGANAGAR,SURATGARH
4259,GANGANAGAR,SURATGARH,SARDARPURA KHARTA,GEN,KRISHAN LAL,M,OBC,sardarpura kharta,GANGANAGAR,SURATGARH
4260,GANGANAGAR,SURATGARH,SARDARPURABIKA,GEN,RAMESHWARI DEVI,F,OBCW,sardarpurabika,GANGANAGAR,SURATGARH
4261,GANGANAGAR,SURATGARH,SINGRASAR,SC,GORDHAN RAM,M,SC,singrasar,GANGANAGAR,SURATGARH
4262,GANGANAGAR,SURATGARH,SOMASAR,SC,MANSA RAM,M,SC,somasar,GANGANAGAR,SURATGARH
4263,GANGANAGAR,SURATGARH,THETHAR,GENW,SARBATI DEVI,F,GENW,thethar,GANGANAGAR,SURATGARH
4264,GANGANAGAR,SURATGARH,THUKARANA,GEN,FATHEA SINGH,M,GEN,thukarana,GANGANAGAR,SURATGARH
4265,GANGANAGAR,SURATGARH,UDAIPUR,GEN,KADAR KHA,M,GEN,udaipur,GANGANAGAR,SURATGARH
4266,HANUMANGARH,BHADRA,AJEETPURA,GEN,Shridev Singh,M,GEN,ajeetpura,HANUMANGARH,BHADRA
4267,HANUMANGARH,BHADRA,ALAYALA,SC,Mohan Lal,M,SC,alayala,HANUMANGARH,BHADRA
4268,HANUMANGARH,BHADRA,ANOOPSHAHAR,SCW,Hemlata,F,SCW,anoopshahar,HANUMANGARH,BHADRA
4269,HANUMANGARH,BHADRA,BHADI,GENW,Foolwati,F,OBCW,bhadi,HANUMANGARH,BHADRA
4270,HANUMANGARH,BHADRA,BHANAI,GENW,Rekha Kanwar,F,GENW,bhanai,HANUMANGARH,BHADRA
4271,HANUMANGARH,BHADRA,BHANGARH,GEN,Dharam Singh,M,OBC,bhangarh,HANUMANGARH,BHADRA
4272,HANUMANGARH,BHADRA,BHANGW A,GEN,Ranveer,M,OBC,bhangwa,HANUMANGARH,BHADRA
4273,HANUMANGARH,BHADRA,BHARW ANA,GEN,Ranveer,M,OBC,bharwana,HANUMANGARH,BHADRA
4274,HANUMANGARH,BHADRA,BHIRANI,GEN,Shishpal,M,OBC,bhirani,HANUMANGARH,BHADRA
4275,HANUMANGARH,BHADRA,BHOJASAR,GENW,Kamala,F,OBCW,bhojasar,HANUMANGARH,BHADRA
4276,HANUMANGARH,BHADRA,BIRAN,OBC,Jagdev,M,OBC,biran,HANUMANGARH,BHADRA
4277,HANUMANGARH,BHADRA,BOJHALA,OBC,Om Prakash,M,OBC,bojhala,HANUMANGARH,BHADRA
4278,HANUMANGARH,BHADRA,CHANIBARI,OBC,Nathu Ram,M,OBC,chanibari,HANUMANGARH,BHADRA
4279,HANUMANGARH,BHADRA,CHIRIYAGANDHI,GENW,Sarswati,F,OBCW,chiriyagandhi,HANUMANGARH,BHADRA
4280,HANUMANGARH,BHADRA,DABARI,SCW,Patori,F,SCW,dabari,HANUMANGARH,BHADRA
4281,HANUMANGARH,BHADRA,DOBHI,SC,Sugni,F,SCW,dobhi,HANUMANGARH,BHADRA
4282,HANUMANGARH,BHADRA,DUNGRANA,OBCW,Raj Bala,F,OBCW,dungrana,HANUMANGARH,BHADRA
4283,HANUMANGARH,BHADRA,GADHARA,GENW,Dhanni,F,OBCW,gadhara,HANUMANGARH,BHADRA
4284,HANUMANGARH,BHADRA,GADHICHANI,OBC,Patram,M,OBC,gadhichani,HANUMANGARH,BHADRA
4285,HANUMANGARH,BHADRA,GANDHIBARI,GENW,Bidami,F,OBCW,gandhibari,HANUMANGARH,BHADRA
4286,HANUMANGARH,BHADRA,GHEU,GEN,Kripa Ram,M,GEN,gheu,HANUMANGARH,BHADRA
4287,HANUMANGARH,BHADRA,JANANA,GEN,Hoshiyar Singh,M,OBC,janana,HANUMANGARH,BHADRA
4288,HANUMANGARH,BHADRA,JATAN,GENW,Suman,F,OBCW,jatan,HANUMANGARH,BHADRA
4289,HANUMANGARH,BHADRA,JHANSAL,GENW,Suman,F,OBCW,jhansal,HANUMANGARH,BHADRA
4290,HANUMANGARH,BHADRA,JOGIWALA,GENW,Rajeswari,F,OBCW,jogiwala,HANUMANGARH,BHADRA
4291,HANUMANGARH,BHADRA,KALANA,GENW,Santosh,F,OBCW,kalana,HANUMANGARH,BHADRA
4292,HANUMANGARH,BHADRA,KANAU,SC,Om Prakash,M,SC,kanau,HANUMANGARH,BHADRA
4293,HANUMANGARH,BHADRA,KARANPURA,OBC,Lalchand,M,OBC,karanpura,HANUMANGARH,BHADRA
4294,HANUMANGARH,BHADRA,KHACHW ANA,OBC,Madan Lal,M,OBC,khachwana,HANUMANGARH,BHADRA
4295,HANUMANGARH,BHADRA,KIRARABADA,GENW,Bhagwani,F,OBCW,kirarabada,HANUMANGARH,BHADRA
4296,HANUMANGARH,BHADRA,KUNJI,GENW,Sumitra,F,OBCW,kunji,HANUMANGARH,BHADRA
4297,HANUMANGARH,BHADRA,MALASISAR,SCW,Raj Bala,F,SCW,malasisar,HANUMANGARH,BHADRA
4298,HANUMANGARH,BHADRA,MALKHERA,OBC,Ghasi Ram,M,OBC,malkhera,HANUMANGARH,BHADRA
4299,HANUMANGARH,BHADRA,MEHRANA,GEN,Jai Parkash,M,OBC,mehrana,HANUMANGARH,BHADRA
4300,HANUMANGARH,BHADRA,MOTHSARA,GENW,Chando,F,OBCW,mothsara,HANUMANGARH,BHADRA
4301,HANUMANGARH,BHADRA,MUNDERIYA BADA,SC,Bhagirath,M,SC,munderiya bada,HANUMANGARH,BHADRA
4302,HANUMANGARH,BHADRA,MUNSARI,GENW,Sunita,F,OBCW,munsari,HANUMANGARH,BHADRA
4303,HANUMANGARH,BHADRA,NETHRANA,OBC,Hanuman Parshad,M,OBC,nethrana,HANUMANGARH,BHADRA
4304,HANUMANGARH,BHADRA,NINAN,GENW,Guddi Devi,F,OBCW,ninan,HANUMANGARH,BHADRA
4305,HANUMANGARH,BHADRA,NYANGAL,GENW,Sunita,F,OBCW,nyangal,HANUMANGARH,BHADRA
4306,HANUMANGARH,BHADRA,RAJPURA,GENW,Dhan Kauri,F,OBCW,rajpura,HANUMANGARH,BHADRA
4307,HANUMANGARH,BHADRA,RAMGADHIYA,GEN,Dharam Pal,M,OBC,ramgadhiya,HANUMANGARH,BHADRA
4308,HANUMANGARH,BHADRA,RASLANA,SC,Ajeet Kumar,M,SC,raslana,HANUMANGARH,BHADRA
4309,HANUMANGARH,BHADRA,SAGRA,GENW,Maya Devi,F,GENW,sagra,HANUMANGARH,BHADRA
4310,HANUMANGARH,BHADRA,SAHUWALA,GEN,Leeluram,M,OBC,sahuwala,HANUMANGARH,BHADRA
4311,HANUMANGARH,BHADRA,SARDARGADHIYA,SCW,Mamkori,F,SCW,sardargadhiya,HANUMANGARH,BHADRA
4312,HANUMANGARH,BHADRA,SHERADA,OBC,Sulochna,F,OBCW,sherada,HANUMANGARH,BHADRA
4313,HANUMANGARH,BHADRA,SURATPURA,SC,Bhoop Singh,M,SC,suratpura,HANUMANGARH,BHADRA
4314,HANUMANGARH,BHADRA,UTRADABAS,GEN,Sunil Kumar,M,OBC,utradabas,HANUMANGARH,BHADRA
4315,HANUMANGARH,HANUMANGARH,30 SSW,SCW,MEERA,F,SCW,30 ssw,HANUMANGARH,HANUMANGARH
4316,HANUMANGARH,HANUMANGARH,31 SSW,OBC,PALASINGH,M,OBC,31 ssw,HANUMANGARH,HANUMANGARH
4317,HANUMANGARH,HANUMANGARH,AMARPURA THEIR,GEN,ASHOK KUMAR,M,SC,amarpura their,HANUMANGARH,HANUMANGARH
4318,HANUMANGARH,HANUMANGARH,ARIANW ALI,SC,PARBHU RAM,M,SC,arianwali,HANUMANGARH,HANUMANGARH
4319,HANUMANGARH,HANUMANGARH,BAHLOLNAGAR,SC,AADRAM,M,SC,bahlolnagar,HANUMANGARH,HANUMANGARH
4320,HANUMANGARH,HANUMANGARH,BHOMPURA,GEN,BHADARRAM,M,OBC,bhompura,HANUMANGARH,HANUMANGARH
4321,HANUMANGARH,HANUMANGARH,CHAK JWALASINGHWALA,GENW,JASVEER KAUR,F,OBCW,chak jwalasinghwala,HANUMANGARH,HANUMANGARH
4322,HANUMANGARH,HANUMANGARH,CHOHILAW ALI,GENW,SAWITRI,F,OBCW,chohilawali,HANUMANGARH,HANUMANGARH
4323,HANUMANGARH,HANUMANGARH,DHOLIP AL,GENW,KLAWATI,F,OBCW,dholipal,HANUMANGARH,HANUMANGARH
4324,HANUMANGARH,HANUMANGARH,FATEHGARH,OBC,CHAWALI,F,OBCW,fatehgarh,HANUMANGARH,HANUMANGARH
4325,HANUMANGARH,HANUMANGARH,HIRANAW ALI,GEN,SUKHVEER SINGH,M,OBC,hiranawali,HANUMANGARH,HANUMANGARH
4326,HANUMANGARH,HANUMANGARH,JANDAW ALI,SCW,BAKKHO,F,SCW,jandawali,HANUMANGARH,HANUMANGARH
4327,HANUMANGARH,HANUMANGARH,JHAMBER,GENW,GUDDI,F,OBCW,jhamber,HANUMANGARH,HANUMANGARH
4328,HANUMANGARH,HANUMANGARH,JORKIY A,SC,RAMESHW AR,M,SC,jorkiya,HANUMANGARH,HANUMANGARH
4329,HANUMANGARH,HANUMANGARH,KISHANPURA DIKHANADA,GENW,CHAWALI DEVI,F,OBCW,kishanpura dikhanada,HANUMANGARH,HANUMANGARH
4330,HANUMANGARH,HANUMANGARH,KOHL A,GENW,SUMITRA,F,OBCW,kohla,HANUMANGARH,HANUMANGARH
4331,HANUMANGARH,HANUMANGARH,LAKHUWALI,SC,HETRAM,M,SC,lakhuwali,HANUMANGARH,HANUMANGARH
4332,HANUMANGARH,HANUMANGARH,MAINAW ALI,GENW,LICHHMA DEVI/MANI RAM,F,OBCW,mainawali,HANUMANGARH,HANUMANGARH
4333,HANUMANGARH,HANUMANGARH,MAKKASAR,OBCW,MOHARA DEVI,F,OBCW,makkasar,HANUMANGARH,HANUMANGARH
4334,HANUMANGARH,HANUMANGARH,MANUKA,GEN,RAMESH SINGH,M,OBC,manuka,HANUMANGARH,HANUMANGARH
4335,HANUMANGARH,HANUMANGARH,MATORIYAWALI,GENW,USHADEVI,F,OBCW,matoriyawali,HANUMANGARH,HANUMANGARH
4336,HANUMANGARH,HANUMANGARH,MUNDA,GENW,KRISHANA DEVI,F,OBCW,munda,HANUMANGARH,HANUMANGARH
4337,HANUMANGARH,HANUMANGARH,NAWAN,SC,BALRAM,M,SC,nawan,HANUMANGARH,HANUMANGARH
4338,HANUMANGARH,HANUMANGARH,NORANGDESAR,GENW,SUMITRA,F,OBCW,norangdesar,HANUMANGARH,HANUMANGARH
4339,HANUMANGARH,HANUMANGARH,PACCA BHADWA,OBC,KRISHANLAL,M,OBC,pacca bhadwa,HANUMANGARH,HANUMANGARH
4340,HANUMANGARH,HANUMANGARH,PACCA SARANA,GEN,VIJAY KUMAR,M,OBC,pacca sarana,HANUMANGARH,HANUMANGARH
4341,HANUMANGARH,HANUMANGARH,RAMSARA NARAYAN,SCW,SAROJ,F,SCW,ramsara narayan,HANUMANGARH,HANUMANGARH
4342,HANUMANGARH,HANUMANGARH,RANJITPURA,SC,MADANLAL,M,SC,ranjitpura,HANUMANGARH,HANUMANGARH
4343,HANUMANGARH,HANUMANGARH,RODAWALI,GENW,PANMA,F,OBCW,rodawali,HANUMANGARH,HANUMANGARH
4344,HANUMANGARH,HANUMANGARH,SAHAJIPURA,GEN,KRISHAN KUMAR,M,OBC,sahajipura,HANUMANGARH,HANUMANGARH
4345,HANUMANGARH,HANUMANGARH,SATIPURA,OBCW,SUKHVEER KAUR,F,OBCW,satipura,HANUMANGARH,HANUMANGARH
4346,HANUMANGARH,HANUMANGARH,SHRINAGAR,SC,RAMSWROOP,M,SC,shrinagar,HANUMANGARH,HANUMANGARH
4347,HANUMANGARH,HANUMANGARH,UTTAMSING WALA,OBC,SUKHJEET SINGH,M,OBC,uttamsing wala,HANUMANGARH,HANUMANGARH
4348,HANUMANGARH,NOHAR,22 NTR',OBCW,DEEPIKA,F,OBCW,22 ntr',HANUMANGARH,NOHAR
4349,HANUMANGARH,NOHAR,ARARKI,GEN,JAILAL,M,OBC,ararki,HANUMANGARH,NOHAR
4350,HANUMANGARH,NOHAR,BADBIRANA,SCW,SUNAHARI,F,SCW,badbirana,HANUMANGARH,NOHAR
4351,HANUMANGARH,NOHAR,BARW ALI,GENW,SILOCHNA,F,OBCW,barwali,HANUMANGARH,NOHAR
4352,HANUMANGARH,NOHAR,BHANGULI,GENW,SUMITRA,F,GENW,bhanguli,HANUMANGARH,NOHAR
4353,HANUMANGARH,NOHAR,BHOGRANA,GENW,JETHI DEVI,F,OBCW,bhograna,HANUMANGARH,NOHAR
4354,HANUMANGARH,NOHAR,BHUKARKA,GENW,KRISHNA,F,OBCW,bhukarka,HANUMANGARH,NOHAR
4355,HANUMANGARH,NOHAR,BIRKALI,OBC,BHAGI RATH,M,OBC,birkali,HANUMANGARH,NOHAR
4356,HANUMANGARH,NOHAR,CHAK SARDARPURA,GEN,BRIJ LAL,M,OBC,chak sardarpura,HANUMANGARH,NOHAR
4357,HANUMANGARH,NOHAR,DALAPATPURA,OBCW,SUMAN,F,OBCW,dalapatpura,HANUMANGARH,NOHAR
4358,HANUMANGARH,NOHAR,DEEPLANA,SCW,INDRA DEVI,F,SCW,deeplana,HANUMANGARH,NOHAR
4359,HANUMANGARH,NOHAR,DEIDAS,GEN,RATAN LAL,M,OBC,deidas,HANUMANGARH,NOHAR
4360,HANUMANGARH,NOHAR,DHANDHELA,OBC,BHAGIRATH,M,OBC,dhandhela,HANUMANGARH,NOHAR
4361,HANUMANGARH,NOHAR,DHANSIYA,OBC,RUKMANI,F,OBCW,dhansiya,HANUMANGARH,NOHAR
4362,HANUMANGARH,NOHAR,DHILKI JATAN,SC,JAMNA,F,SCW,dhilki jatan,HANUMANGARH,NOHAR
4363,HANUMANGARH,NOHAR,GOGAMERI,GENW,GEET A,F,GENW,gogameri,HANUMANGARH,NOHAR
4364,HANUMANGARH,NOHAR,GORKHANA,OBC,RAMKISHAN,M,OBC,gorkhana,HANUMANGARH,NOHAR
4365,HANUMANGARH,NOHAR,GUDIY A,GENW,MANOHARI,F,GENW,gudiya,HANUMANGARH,NOHAR
4366,HANUMANGARH,NOHAR,JABRASAR,GEN,DARA SINGH,M,OBC,jabrasar,HANUMANGARH,NOHAR
4367,HANUMANGARH,NOHAR,JASANA,GEN,RAMKUMAR,M,OBC,jasana,HANUMANGARH,NOHAR
4368,HANUMANGARH,NOHAR,KANSAR,GEN,KUSHLI DEVI,F,OBCW,kansar,HANUMANGARH,NOHAR
4369,HANUMANGARH,NOHAR,KHUIYAN,OBC,RAMESHWAR DAS,M,OBC,khuiyan,HANUMANGARH,NOHAR
4370,HANUMANGARH,NOHAR,KIKRALI,GENW,DANI DEVI,F,OBCW,kikrali,HANUMANGARH,NOHAR
4371,HANUMANGARH,NOHAR,LAKHASAR,GEN,RAMCHANDER,M,GEN,lakhasar,HANUMANGARH,NOHAR
4372,HANUMANGARH,NOHAR,LALANABAS DIKHANADA,GEN,HARDUTT,M,OBC,lalanabas dikhanada,HANUMANGARH,NOHAR
4373,HANUMANGARH,NOHAR,LALANABAS UTRADA,SCW,CHANDRAW ALI,F,SCW,lalanabas utrada,HANUMANGARH,NOHAR
4374,HANUMANGARH,NOHAR,LALANIYA,SCW,SUGNI,F,SCW,lalaniya,HANUMANGARH,NOHAR
4375,HANUMANGARH,NOHAR,MALWANI,SC,HEERA RAM,M,SC,malwani,HANUMANGARH,NOHAR
4376,HANUMANGARH,NOHAR,MANDERPURA,SCW,SAVITRI,F,SCW,manderpura,HANUMANGARH,NOHAR
4377,HANUMANGARH,NOHAR,MEGHANA,SCW,RAMPYARI,F,SCW,meghana,HANUMANGARH,NOHAR
4378,HANUMANGARH,NOHAR,NANAU,GENW,RAJESH KANWAR,F,GENW,nanau,HANUMANGARH,NOHAR
4379,HANUMANGARH,NOHAR,NIML A,GEN,DURGA DUTT,M,GEN,nimla,HANUMANGARH,NOHAR
4380,HANUMANGARH,NOHAR,P ADAMPURA,OBCW,PARMESHWARI,F,OBCW,padampura,HANUMANGARH,NOHAR
4381,HANUMANGARH,NOHAR,PARLIKA,GEN,ANIL KUMAR,M,GEN,parlika,HANUMANGARH,NOHAR
4382,HANUMANGARH,NOHAR,PHEPANA,SCW,VIML A,F,SCW,phepana,HANUMANGARH,NOHAR
4383,HANUMANGARH,NOHAR,PICHKARAI,GEN,KIRSAN,M,OBC,pichkarai,HANUMANGARH,NOHAR
4384,HANUMANGARH,NOHAR,PUNDUSAR,GEN,HANSRAJ,M,OBC,pundusar,HANUMANGARH,NOHAR
4385,HANUMANGARH,NOHAR,RAMGARH,GEN,DHARAM PAL,M,OBC,ramgarh,HANUMANGARH,NOHAR
4386,HANUMANGARH,NOHAR,RAMSARA,GENW,DEEPIKA,F,SCW,ramsara,HANUMANGARH,NOHAR
4387,HANUMANGARH,NOHAR,RATANPURA,SCW,INDRA,F,SCW,ratanpura,HANUMANGARH,NOHAR
4388,HANUMANGARH,NOHAR,SHYORANI,OBCW,SALOCHANA,F,OBCW,shyorani,HANUMANGARH,NOHAR
4389,HANUMANGARH,NOHAR,SIRANGSAR,SCW,JASA DEVI,F,SCW,sirangsar,HANUMANGARH,NOHAR
4390,HANUMANGARH,NOHAR,SONARI,GEN,LUNA RAM,M,OBC,sonari,HANUMANGARH,NOHAR
4391,HANUMANGARH,NOHAR,THALARKA,GEN,ROOP RAM,M,SC,thalarka,HANUMANGARH,NOHAR
4392,HANUMANGARH,NOHAR,TIDIYASAR,GENW,IMARATI,F,OBCW,tidiyasar,HANUMANGARH,NOHAR
4393,HANUMANGARH,NOHAR,TOPRIA,GEN,BRIJ LAL,M,OBC,topria,HANUMANGARH,NOHAR
4394,HANUMANGARH,NOHAR,UJJALBAS,OBC,OMPRAKASH,M,OBC,ujjalbas,HANUMANGARH,NOHAR
4395,HANUMANGARH,PILIBANGA,18 SPD,GEN,BHADAR RAM,M,OBC,18 spd,HANUMANGARH,PILIBANGA
4396,HANUMANGARH,PILIBANGA,AMARPURA RATHAN,SCW,JAL KAUR,F,SCW,amarpura rathan,HANUMANGARH,PILIBANGA
4397,HANUMANGARH,PILIBANGA,AYALAKI,GENW,HARMEET KAUR,F,OBCW,ayalaki,HANUMANGARH,PILIBANGA
4398,HANUMANGARH,PILIBANGA,BADOPAL,GEN,NAND LAL,M,OBC,badopal,HANUMANGARH,PILIBANGA
4399,HANUMANGARH,PILIBANGA,DABLIBAD MOLAVI,GENW,SIMARJEET KAUR,F,OBCW,dablibad molavi,HANUMANGARH,PILIBANGA
4400,HANUMANGARH,PILIBANGA,DABLIBAS CHUGATA,SCW,GANGA DEVI,F,SCW,dablibas chugata,HANUMANGARH,PILIBANGA
4401,HANUMANGARH,PILIBANGA,DABLIBAS KUTUB,SC,AJMER SINGH,M,SC,dablibas kutub,HANUMANGARH,PILIBANGA
4402,HANUMANGARH,PILIBANGA,DABLIBAS MIDHAROHI,SC,OM PRAKASH,M,SC,dablibas midharohi,HANUMANGARH,PILIBANGA
4403,HANUMANGARH,PILIBANGA,DABLIBAS PEMA,OBCW,SUMAN,F,OBCW,dablibas pema,HANUMANGARH,PILIBANGA
4404,HANUMANGARH,PILIBANGA,DINGWALA,SCW,CHHINDER KAUR,F,SCW,dingwala,HANUMANGARH,PILIBANGA
4405,HANUMANGARH,PILIBANGA,DOLATAWALI,GEN,SARDUL SINGH,M,OBC,dolatawali,HANUMANGARH,PILIBANGA
4406,HANUMANGARH,PILIBANGA,DULMANA,OBCW,VIDYA DEVI,F,OBCW,dulmana,HANUMANGARH,PILIBANGA
4407,HANUMANGARH,PILIBANGA,GOLUWALA NIWADAN,GEN,PURAN RAM,M,OBC,goluwala niwadan,HANUMANGARH,PILIBANGA
4408,HANUMANGARH,PILIBANGA,GOLUWALA SIHAGAN,SCW,JYANI DEVI,F,SCW,goluwala sihagan,HANUMANGARH,PILIBANGA
4409,HANUMANGARH,PILIBANGA,HANSLIYA,GEN,ISMAIL KHAN,M,OBC,hansliya,HANUMANGARH,PILIBANGA
4410,HANUMANGARH,PILIBANGA,HARDY ALPURA,GEN,KULDEEP,M,OBC,hardyalpura,HANUMANGARH,PILIBANGA
4411,HANUMANGARH,PILIBANGA,JAKHARAW ALI,GEN,MANGAT RAM,M,OBC,jakharawali,HANUMANGARH,PILIBANGA
4412,HANUMANGARH,PILIBANGA,KAHNEWALA,OBCW,MAHENDER KAUR,F,OBCW,kahnewala,HANUMANGARH,PILIBANGA
4413,HANUMANGARH,PILIBANGA,KALIBANGA,SC,SHYOPAT RAM,M,SC,kalibanga,HANUMANGARH,PILIBANGA
4414,HANUMANGARH,PILIBANGA,KHARLIYA,SCW,RANI DEVI,F,SCW,kharliya,HANUMANGARH,PILIBANGA
4415,HANUMANGARH,PILIBANGA,KHOTHAW ALI,GENW,LICHHMA,F,OBCW,khothawali,HANUMANGARH,PILIBANGA
4416,HANUMANGARH,PILIBANGA,LAKHASAR,GENW,BHAGW ANTI,F,OBCW,lakhasar,HANUMANGARH,PILIBANGA
4417,HANUMANGARH,PILIBANGA,LIKHAMISAR,OBC,DALBEER SINGH,M,OBC,likhamisar,HANUMANGARH,PILIBANGA
4418,HANUMANGARH,PILIBANGA,LONGWALA,SCW,LICHHMA DEVI,F,SCW,longwala,HANUMANGARH,PILIBANGA
4419,HANUMANGARH,PILIBANGA,MANAKTHERI,GEN,RANJIT RAM,M,OBC,manaktheri,HANUMANGARH,PILIBANGA
4420,HANUMANGARH,PILIBANGA,PANDITAWALI,SCW,RUKMA DEVI,F,SCW,panditawali,HANUMANGARH,PILIBANGA
4421,HANUMANGARH,PILIBANGA,PILIBANGA GAON,GEN,RAMU RAM,M,OBC,pilibanga gaon,HANUMANGARH,PILIBANGA
