state,year,district,block,halqa,ward_no,ward_name,tier,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2010,,,Suchetgarh,6,Bidipur I,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Suchetgarh,7,Bidipur II,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Suchetgarh,8,Nai Basti,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Talhar,1,Talhar I,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Talhar,2,Talhar II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Talhar,3,Talhar III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Talhar,4,Jangwal,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Talhar,5,Panjgrain,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Talhar,6,Chak Shera,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Tanda,1,Tanda I,ward,Woman,NONE,1,all_seats,,,,,Res.For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Tanda,2,Tanda II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Tanda,3,Tanda III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Tanda,4,Rattian I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Tanda,5,Rattian II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res.For SC,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,,Tanda,6,Rattian III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/RS Pura.pdf,9,RS Pura.pdf
Jammu & Kashmir,2010,,Rajouri,Atti,1,Atti Gujjarian,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Atti,4,Chakli,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Atti,5,Bailla,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon -A,1,Tanooni-A,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon -A,2,Tanooni-B,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon -A,4,Kawan Wala,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon -A,7,Takia,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon -A,8,Thera,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon B,1,Panyal Dehra,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon B,3,Nali Bandi,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon B,4,Lanka Bain,ward,SC Woman,SC,1,all_seats,,,,,Reserved for SC women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon B,5,Kaine,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon B,6,Bendi,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Badhoon B,7,Bain Wali,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Bathuni,1,Bathuni Simble Ghai,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Bathuni,2,Bathuni Jandi Kheter,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Bathuni,4,Bathuni Lower,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Muradpur,1,MuradpurFiring Rang,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Muradpur,4,Muradpur Centre,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Muradpur,5,MuradpurDharwali Bowli,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Muradpur,7,Muradpur Moh. Harijan,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,1,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chowdharinar,1,Pattan,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chowdharinar,2,Lower Chowdharinar,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chowdharinar,3,Upper Chowdharinar,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chowdharinar,4,Mohri,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chowdharinar,5,Paddar,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chowdharinar,6,Powal Gha,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Rathal,1,Kallawali,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Rathal,2,Namberdaranwali,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Rathal,3,Rathal Bus Stand,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Rathal,4,Sakranwali,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Rathal,7,Eidgah,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dassal,1,Dassal Jattan Lower,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dassal,4,Dassal Gujjran -1,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dassal,5,Dassal Gujjran -2,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mubarak Pura,1,M. Pura Upper,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mubarak Pura,4,Karian Nala,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mubarak Pura,5,Karian Upper,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dhangri,1,Dhangri Jail,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dhangri,4,Dhangri West,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dhangri,7,Dhangri Centre,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dhangri,10,Doba,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,3,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Bal Jarallan,1,Chachrol,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Bal Jarallan,4,Peo Manyollan East,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Bal Jarallan,6,Peo Manyollan West,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dhanore Jaralla,1,Morha Kheta,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Tindian,3,Morha Naka Mora,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Tindian,4,Mandi Gali,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Tindian,5,Morha Ladhi,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Tindian,7,Moh. SC,ward,SC Other than Woman,SC,0,all_seats,,,,,Reserved for SC,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Tindian,8,Moh. Dreamland,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Dhanore Jaralla,1,Mohra Dhara Berwalan,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gorsian,3,Mohra Dhara Jabber,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gorsian,4,Mohra Upper Deragarh,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gorsian,5,Mohra Nehri Chichian,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatehpur Khass,1,Fetehpur,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatehpur Khass,2,Dara,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatehpur Khass,3,Badeen,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatehpur Khass,4,Thathi,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatehpur Khass,5,Punjnara,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatehpur Khass,6,Tarian,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatehpur Khass,7,Gali Ghar,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatehpur Khass,8,Tanda,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Gurrian,1,Baba Sain Gangi,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Gurrian,3,Dunia Ka Talab,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Gurrian,4,Mara,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Gurrian,5,Ganyara,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Gurrian,7,Gurian,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,4,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Gurrian,8,Naka,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,5,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Danna,1,D. Gujjarian Upper,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Danna,4,Chatyar Lower,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Danna,6,D. Lower Jattian,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Fatepur Danna,7,Puple Mohra Upper,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Goddar,1,Kotli Mera,ward,SC Woman,SC,1,all_seats,,,,,Reserved for SC women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Goddar,4,Manyall Moh.,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Goddar,6,Patrara,ward,SC Other than Woman,SC,0,all_seats,,,,,Reserved for SC,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Goddar,7,Proper Godder,ward,SC Woman,SC,1,all_seats,,,,,Reserved for SC women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Goddar,8,Mahal Gujran,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gurdan Bala,1,Bangal,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gurdan Bala,2,Hill,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gurdan Bala,3,Pattian,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gurdan Bala,4,Chatti nabni,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gurdan Bala,6,Dhara Upper,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gurdan Bala,7,Dhara Lower,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Gurdan Bala,8,Manji Dhara,ward,ST Other than Woman,ST,0,all_seats,,,,,ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chawa,1,Chowantra,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chawa,2,Sarian,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chawa,3,Ghalla,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Chawa,4,Bandi,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kalal Kass,1,Danna-1,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kalal Kass,4,Gahian,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kalal Kass,5,Thalapri,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kalal Kass,6,Dhara,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,6,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Ladote,1,Palway Mohra,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Ladote,2,Maku,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Ladote,3,Sogbani,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Ladote,4,Barir No.1,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Ladote,5,Barir No.2,ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Ladote,6,Sarri,ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Ladote,7,Churian,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Ladote,8,"Mung, Kalar Bara",ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kote Dhara,1,Tatta Pani,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kote Dhara,2,Danna Goursian,ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kote Dhara,3,Charian,ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kote Dhara,4,Jabrian,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kote Dhara,6,Pathi,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kote Dhara,7,Potha Lahwra,ward,Woman,NONE,1,all_seats,,,,,Reserved for women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Kote Dhara,8,Pani Ghaydhi,ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Sankari,1,Mohra Thakra,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Sankari,2,Eid Gha,ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Sankari,3,kari Jarala,ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Sankari,4,Potha bakerwalan,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Sankari,6,Chatrout,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mehari Gujjaran,1,Mehari Upper,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mehari Gujjaran,2,Mehari Centre,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mehari Gujjaran,3,Mehari Khas,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mehari Gujjaran,4,Mehari Lower,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mehari Gujjaran,5,Khori Moh.,ward,Other than Woman,NONE,0,all_seats,,,,,un Reserved,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Mehari Gujjaran,6,Thakarian,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Sawani,1,Pathi,ward,ST Woman,ST,1,all_seats,,,,,Reserved for ST women,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
Jammu & Kashmir,2010,,Rajouri,Sawani,2,Chakli,ward,ST Other than Woman,ST,0,all_seats,,,,,Reserved for ST,latin,data/jk/2010/Rajouri.pdf,7,Rajouri.pdf
