year,ward_no,candidate,symbol,gender,votes,won,incumbent,source_path
1997,185,Kale Sonabai Govinda,Pressure Cooker,F,75,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Patil Mahendra Laxman,Rising Sun,M,686,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Pedanekar Satyawan Ramchandra,Clock,M,1227,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Borade Janardhan Rawaji,Chakra (Wheel),M,371,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Bhise Shiyaji Appa,Star,M,717,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Yadav Babulal Shankar,Bicycle,M,1199,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Raut Chandrakant Gopal,Bow & Arrow,M,3815,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Shaikh Noor Mahammad Jakariya,Ladder,M,5087,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Shinde Ganesh Babanrao,Hand,M,4941,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,185,Shejal Ashok Akaram,Two Swords & a Shield,M,59,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Kadam Rajan Shankar,Axe,M,529,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Kasbe Bhagawan Vyankatrai,Hurricane Lamp,M,470,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Kuchekar Vishnu Kisan,Electric Bulb,M,466,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Kamble Jijaba Ramchandra,Coconut Tree Bearing Fruits,M,92,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Kamble Navanath Gopal,Conch,M,146,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Kamble Laxman Limbaji,Plough,M,275,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Kamble Shantaram Bhikaji,Aeroplane,M,28,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Kharat Anand Bhagwan,Bicycle,M,3096,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Khupate Vijay Sadashiv,Clock,M,296,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Gayakwad Ravindra Hari,Ladder,M,24,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Chouhan Ashok Bajirao,Two Swords & a Shield,M,536,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Jadhav Prakash Jayram,Slate,M,6,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Dethe Ashok Bhima,Jeep,M,198,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Nipanikar Raju Appasaheb,Bucket,M,776,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Wagul Anand Ramchandr,Hand,M,4548,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Dr. Bhosale Sahebrao Shivram,Pressure Cooker,M,259,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Bhandare Ramesh Jagannath,Umbrella,M,38,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Lokare Vitthal Govind,Bow & Arrow,M,5665,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Shinde Sudhir Tukaram,Ring,M,25,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Sathe Shankar Gyanu,Railway Engine,M,389,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Suradkar Siddharth Ramchandra,Star,M,145,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,186,Sonawane Gautam Keshav,Rising Sun,M,1769,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Anasari Ajijabi Mo. Hanif,Ladder,F,563,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Anasari Shabanam Sirajuddin,Electric Bulb,F,1006,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Anasari Shahajan Din Mohammad,Boat,F,33,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Ugade Taibai Waman,Chair,F,164,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Kamble Vijay Mohan,Aeroplane,F,209,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Kamble Shobha Jagannath,Hurricane Lamp,F,96,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Kamble Sulochana Madukar,Sewing Machine,F,169,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Khan Jubeda Jabbar,Bicycle,F,11468,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Gharat Rekha Kashinath,Bow & Arrow,F,5900,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Ghag Indumati Gangadhar,Railway Engine,F,363,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Jagatap Usha Hanumant,Star,F,340,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Jaiswar Shantidevi Shyamlal,Slate,F,385,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Naidu Jayalaxmi Weluswami,Hand,F,5895,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Yashwante Yashoda Prabhakar,Rising Sun,F,1993,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Lokhande Reshma Ramdas,Chakra (Wheel),F,674,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Sharma Madubala Hralal,Two Swords & a Sheild,F,667,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Shahani Asharfhidevi Mithailal,Spade,F,475,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Shaikh Rahamatunanisa Mohammad,Car,F,109,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,187,Shaikh Rahimunisa Yusuf,Jeep,F,47,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,188,Ansari Rashida Bacchulal,Chakra (Wheel),F,2094,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,188,Ansari Shakila Mo. Sabir,Bicycle,F,5085,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,188,Narkar Nilam Narendra,Two Swords & A Shield,F,1633,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,188,Palande Rajeshri Shripati,Lotus,F,1296,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,188,Bhosale Nalini Prabhakar,Hand,F,1456,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Kadam Ranjana Pralhad,Two Leaves,F,25,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Kolekar Jayshri Vivek,Two Swords & A Shield,F,567,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Gayakwad Shobha Baban,Bicycle,F,1554,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Jadhav Shakuntala Prabhakar,Hurricane Lamp,F,4480,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Parameshwar Ratnabai Shankar,Axe,F,596,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Bhalerao Priya Ragunath,Lotus,F,3180,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Shevale Lila Rajaram,Hand,F,2225,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Sawant Nanda Dilip,Umbrella,F,176,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,189,Surawade Lata Ramesh,Rising Sun,F,2147,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Inamdar Noorjahan Abdul Majid,Bicycle,F,4640,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Khan Jaitun Murtuja,Apple,F,65,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Jawale Shalini Narayan,Rising Sun,F,98,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Bhatiya Kamala Gopiram,Umbrella,F,105,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Musa Kamar Hamiad,Aeroplane,F,862,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Bomin Rajiya Siraj,Star,F,322,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Shinde Sunanda Anand,Bow & Arrow,F,2011,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Shaikh Hasarat Khatue Mohammad,Ceiling Fan,F,195,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Shaikh Noorjahn Gulam Mohammad,Spade,F,10,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Shaikh Fhatma Hasanraja,Slate,F,8,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Shaikh Bismilla Abbas Ali,Hat,F,12,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Shaikh Salma Mastan,Hand,F,1491,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,190,Sarguro Najama Diwakar Khan,Chakra (Wheel),F,397,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Adawale Popat Pandurang,Bell,M,5,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Adhare Sunil Muralidhar,Electric Bulb,M,89,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Uwale Bhamdev Damu,Hand,M,4772,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Gayakwad Madhukar Waman,Television,M,931,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Gayakwad Ravindra Hari,Ladder,M,24,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Jagatap Kalawati Kacharu,Sewing Machine,F,45,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Jadhav Subhash Laxman,Bow & Arrow,M,4427,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Thorat Bhalchandra Ganapat,Flaming Torch,M,48,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Nijbhwane Dipak Niwrutti,Two Leaves,M,151,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Pawar Vikas Damodar,Ship,M,2138,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Mhaske Dayanand Jagannath,Hurricane Lamp,M,465,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Lokhande Govind Gopal,Axe,M,1029,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Wakekar Devanand Shivram,Two Swords & a Shield,M,48,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Sathe Vitthalrao Ramchandra,Rising Sun,M,2194,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Sonawane Popatrao Bhausaheb,Bicycle,M,124,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,191,Sonawane Mahadev Nathu,Car,M,94,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,192,Thakkar Malati Odwaji,Candles,F,583,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,192,Raut Vijaya Harishchandra,Hand,F,2572,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,192,Warak Megha Shantaram,Coconut Tree bearing Fruits,F,742,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,192,Dr. Shah Mudula Pinakin,Lotus,F,6967,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Kapasi Lilachand Laxmichand,Drum,M,423,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Kasbe Chandrakant Bhagawat,Charakha,M,137,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Gada Rabibhai Damajibhai,Boy & Girl,M,215,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Joshi Bharat Hasmukhlal,Two Swords & a Shield,M,2329,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Ghag Suryakant Sitaram,Ship,M,56,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Joshi Vinod Bhupendra,Umbrella,M,238,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Tawade Parshuram Maruti,Bucket,M,44,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Talekar Edna Mathew,Spectacles,F,944,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Tambe Mahendra Gopal,Axe,M,27,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Desai Jiten Manubhai,Hand,M,2092,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Nayak Narendra Chandulal,Plough,M,39,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Patel Herold Winsent,Aeroplane,M,382,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Parera Bilfhred Kyajena,Clock,M,380,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Badani Hasmukh Jamanadas,Railway Engine,M,211,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Bullan Jaiswar Pyarelal,Candles,M,299,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Bhoir Ganeshrao Pandurang,Hurricane Lamp,M,34,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Dr. Rao Shriniwara Alewar,Lotus,M,4793,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Lade Prema Laxman,Rising Sun,F,313,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Shaha Bhupendra Brajlal,Telephone,M,257,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Shirsat Arun Nathuji,Conch,M,94,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,193,Singh Arunkumar Ramprasad,Chakra (Wheel),M,371,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,194,Khandekar Ranjan Mahadev,Hurricane Lamp,F,33,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,194,Nalawade Kalpana Kisan,Haldhar within Wheel (Chakra Haldhar),F,812,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,194,Bhiro Shashikala Shankar,Hand,F,6373,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,194,Manjrekar Vijaya Subhash,Almirah,F,43,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,194,Lad Bhawana Bhalchandra,Rising Sun,F,3942,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,194,Wagmare Archana Prayush,Bow & Arrow,F,9393,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,194,Satpute Shobhana Duttatrya,Chakra (Wheel),F,1725,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Kadam Sharad Shantaram,Chakra (Wheel),M,185,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Koyande Vilas Anant,Clock,M,418,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Gopale Kisan Sakaharam,Plough,M,191,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,More Muralidhar Gangaram,Aeroplane,M,39,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Chouhan Dhondu Ramchandra,Television,M,1443,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Chouhan Vilas Ramchandra,Hand,M,6898,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Naikodi Doulat Sakharam,Jeep,M,18,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Pedanekar Ganapat Anant,Bat,M,490,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Pokharkar Satyawan Genu,Charkha,M,63,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Fhulpagare Narendra Shivram,Rising Sun,M,495,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Rokade Vijay Dasharath,Trumpet,M,58,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Shilankar Rajendra Narayan,Umbrella,M,22,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Shirke Shubhangi Dashrath,Bow & Arrow,F,7722,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,195,Sakure Ramesh Santu,Coconut Tree bearing Fruits,M,16,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Abhanave Ramkrushna Sakhaji,Aeroplane,M,24,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Kamble Suresh Yashwant,Television,M,232,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Gadigawkar Usha Ramchandra,Hurricane Lamp,F,1395,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Ghodeswar Ratnakar Keshav,Hand,M,2781,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Cheda Pravin Welji,Lotus,M,6127,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Jadhav Sanjay Motiram,Kite,M,163,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Jain Vinod Takhatmal,Two Swords & a Shield,M,2084,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Dherenge Shyam Manjinath,Telephone,M,102,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Tambe Jaywant Duttatrya,Railway Engine,M,269,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Dube Kamalesh Matafher,Ring,M,215,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Netwate Madhukar Balaji,Rising Sun,M,736,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Paradesh Ramesh Devidas,Black Board,M,32,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Pawar Shripati Ganapat,Clock,M,3204,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Barot Manojkumar Udesingh,Axe,M,408,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Bhalerao Suhas Devidas,Bat,M,71,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Bhosale Suresh Mahadev,Umbrella,M,370,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Machiwale Duttaram Dadu,Coconut Tree Bearing Fruits,M,56,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Mehata Manoj Shyamjibhai,Haldhar within wheel (Chakra Haldhar),M,402,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Mohite Mahendra Pandurang,Conch,M,11,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Wagmare Sudam Baburao,Star,M,26,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Shah Anil Pradip,Ship,F,112,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Shaikh Alihasan Khalil,Car,M,70,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,196,Shetty Bharatiben Chandrakant,Boy & Girl,F,537,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Aute Suman Yashwant,Plough,F,138,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Kothawade Ravindra Vasant,Hurricane Lamp,M,2193,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Khan Wasi Chand,Bicycle,M,1572,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Jadhav Kailas Nana,Bucket,M,200,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Jadhav Suwarna Rajendra,Rising Sun,F,215,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Torane Udayraj,Umbrella,M,84,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Thorat Mukund Gangaram,Bow & Arrow,M,6082,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Naydu Jaychandra Munuswami,Gas Cylinder,M,27,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Parad Prakash Gajanan,Railway Engine,M,9,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Pasad Vasant Welji,Jeep,M,191,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Bhadra Vasant Hiraji,Spade,M,322,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Gatreja Subhash Mulkharaj,Coconut Tree bearing Fruits,M,811,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Misal Walmik Niwrutti,Conch,M,17,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Mehata Indulal Nanchand,Ladder,M,256,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Rokade Yadavrao Kashiram,Drum,M,182,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Rokade Ravinda Pandurang,Kite,M,98,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Shahid Anwar Mohammad Halim,Chakra (Wheel),M,96,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Shah Prafhulchand Balchand,Bat,M,127,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Shinde Balu Laxman,Chair,M,80,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Shinde Shashikant Jaysingrao,Two Swords & a Shield,M,131,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Shetty Jagannath Ayechanna,Hand,M,2151,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Shetye Bharatiben Chandrakant,Boy & Girl,F,545,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Sanap Sanjay Bhima,Television,M,43,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,197,Singh Amarnath Singh Chedi Singh,Ring,M,2299,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,198,Gurav Balkrushna Ramchandra,Bow & Arrow,M,3061,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,198,Chittaliya Kamlesh Vasant,Conch,M,418,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,198,Jadhav Ashok Babaji,Two Swords & A Shield,M,2849,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,198,Jadhav Bharati Harishchandra,Coconut Tree Bearing Fruits,F,3348,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,198,Tawde Nanda Ankush,Hand,F,1027,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,198,Shah Dharmesh Laxmikant,Telephone,M,119,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,198,Samant Bhishan Duttatrya,Clock,M,2980,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,198,Singh Vinod Kamala Singh,Kite,M,119,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,199,Ahiwarekar Udaykumar Keshav,Conch,M,69,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,199,Golatkar Suresh Shantaram,Bow & Arrow,M,6116,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,199,Jangam Harishchandra Babaling,Rising Sun,M,3104,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,199,Tawate Krushna Govind,Hand,M,4236,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,200,Gangan Chandrakant Sonu,Boy & Girl,M,213,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,200,Talekar Shailesh Sadashiv,Bow & Arrow,M,5282,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,200,Padanekar Pralhad Duttaram,Coconut Tree Bearing Fruits,M,87,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,200,Borade Genu Bhagwan,Telephone,M,390,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,200,Bandagar Abasaheb Dadasaheb,Umbrella,M,917,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,200,Mhadadlkar Mukund Namadev,Gas Cylinder,M,756,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,200,Mhatre Balasaheb Mahadev,Hand,M,5254,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,200,Yadav Lallan Prasad Chunilal,Bicycle,M,1619,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Kamat Govind Mukund,Black Board,M,1812,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Kale Rambhau Namadev,Bow & Arrow,M,6851,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Koyande Ganesh Gopal,Umbrella,M,612,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Jadhav Machindra Kisan,Hand,M,3484,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Joyeshi Duttatrya Gopal,Bicycle,M,2171,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Deurukhar Ramesh Jagannath,Clock,M,1167,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Mane Muralidhar Ganapat,Aeroplane,M,682,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Yadav Ramshrungar,Television,M,817,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Raskar Ashok Maruti,Bucket Containing Vegitable,M,371,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Lepakar Kishor Ramchandra,Letter Box,M,277,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,201,Vengurlekar Pradip Jagannath,Coconut Tree Bearing Fruits,M,259,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,202,Ahire Bharati Chaitram,Bucket,F,24,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,202,Patil Aruna Ashok,Bow & Arrow,F,4617,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,202,Pilankar Sunandatai Sadanand,Hand,F,3558,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,202,Bandagar Sarswati Abasaheb,Umbrella,F,3819,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,202,Yadav Chandrakala Shivdhari,Bicycle,F,1466,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Gade Dilip Uttam,Clock,M,172,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Gyakwad Hanmant Hariba,Star,M,714,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Tabaro Siril Grogori,Umbrella,M,1620,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Iayyar Chandrakala Rayyappa,Gas Stove,F,21,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Padri Tipanna Ningappa,Two Leaves,M,134,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Panday Saroj Amreshchandra,Chair,F,36,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Banasode Subhash Laxman,Rising Sun,M,2122,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Babiskar Atmaram Shankar,Aeroplane,M,21,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Bhoir Laxman Balu,Cultivator Winnowing Grain,M,190,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Mishra Suryamani Ramdasharath,Jeep,M,64,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Mulla Wazir Chand,Hand,M,1263,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Reghe Shiprasad Kamalakar,Hammer Sickle & Star,M,1000,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Vargis Bebi Kochukunj,Railway Engine,M,84,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Sharma Chandan Chintaranjan,Ladder,M,7184,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Shrike Uday Mahadev,Bow & Arrow,M,3905,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Salunke Gyaneshwar Dhondu,Trumpet,M,23,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,203,Singh Ramajiyawan Paldhari,Plough,M,61,L,0,data/maharashtra/mumbai/BMC 1997.xls
