state,body,ward_no,survey_year,councillor,councillor_woman,councillor_party,councillor_age,councillor_education,councillor_professional_education,councillor_pan_card,councillor_criminal_cases,council,councillor_spell_id,woman_reserved,reservation_raw,total_funds,funds_prop,gbm_attended,total_gbms,ward_attendance,total_ward_meetings,other_meetings,total_other_meetings,total_questions,slum,samplesize,adminward,rating_roads,rating_traffic,rating_gardens,rating_transport,rating_rations,rating_hospitals,rating_schools,rating_power,rating_water,rating_flooding,rating_pollution,rating_crime,rating_law_order,rating_sanitation,rating_recall_party,rating_recall_name,rating_accessibility,rating_satisfaction,rating_corruption,rating_quality_of_life,rating_footpaths,questions_corporation,questions_crimecorrupt,questions_culture,questions_distribution,questions_education,questions_health,questions_housing,questions_humanres,questions_license,questions_otherinfrastructure,questions_pollution,questions_recreationcommunity,questions_renaming,questions_tax,questions_transport,questions_watertoilets,questions_other,rating_flags,source_path
Maharashtra,Brihanmumbai Municipal Corporation,126,2018,Archana Sanjay Bhalerao,1,SS,39,Bachelor of Dental Surgery,,Yes,0,2017,93,1,OBC-W,5239589,0.87326485,22,102,14,19,4,16,4,0.7,,N,50.327,51.577,56.768,57.008,,55.861,53.642,63.8,60.131,38.289,40.692,49.369,53.057,56.128,0.4,58.8,52.26,62.0675,69.855,61.8775,51.143,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0.25,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,127,2011,Bhalchandra Motiram Shirsat,0,BJP,,,,,,2007,94,0,,,,48,51,14,17,38,42,13,0.7,189,N,62.669,66.293,66.114,67.075,,69.51,68.425,68.963,67.546,67.436,67.464,84.134,74.051,71.232,,,,,71.235,,,0,0,0,0,0,0.07692308,0.23076923,0,0,0,0.15384616,0.15384616,0.07692308,0,0.30769232,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,127,2013,Falguni Mukesh Dave,1,BJP,51,Diploma in Medical Technology,,Yes,0,2012,95,1,W,5330773,0.8884622,65,70,15,19,18,19,15,0.7,,N,71.583,65.2,64.352,75.156,64.905,72.275,75.993,78.26,77.201,58.897,64.809,65.22,62.879,68.161,2.3,17.9,40.42,68.835,74.1925,75.15,,0,0,0,0.46666667,0,0,0.13333334,0,0,0,0.13333334,0,0,0,0.06666667,0,0.2,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,127,2014,Falguni Mukesh Dave,1,BJP,52,Diploma in Medical Technology,,Yes,0,2012,95,1,W,1.1282E7,0.94016665,32,65,17,18,13,20,19,0.7,,N,59.858,55.181,66.371,67.48,57.567,74.535,83.844,81.414,78.19,49.841,52.678,49.957,56.744,58.721,19.9,40.2,53.906666,70.275,54.86,71.8625,,0.21052632,0,0,0.10526316,0,0.05263158,0.10526316,0,0.15789473,0,0.05263158,0.05263158,0.15789473,0,0.10526316,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,127,2015,Falguni Mukesh Dave,1,BJP,53,Diploma in Medical Technology,,Yes,0,2012,95,1,W,5122000,0.85366666,52,79,15,16,28,43,18,0.7,,N,73.453,68.969,69.693,81.276,67.143,84.364,76.333,87.454,86.204,62.551,60.722,62.368,65.189,62.283,38,46.7,63.136665,67.8775,61.9425,61.75,,0.055555556,0,0,0.2777778,0,0.055555556,0.16666667,0,0,0.055555556,0.055555556,0.055555556,0.055555556,0,0.16666667,0,0.055555556,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,127,2016,Falguni Mukesh Dave,1,BJP,54,Diploma in Medical Technology,,Yes,0,2012,95,1,W,5880228,0.490019,58,74,13,16,22,35,27,0.7,,N,83.818,75.546,76.278,89.18,74.274,87.462,88.636,93.099,91.645,71.822,73.095,78.185,80.459,77.272,6.4,38.2,65.153336,79.285,67.2875,74.545,,0.14814815,0,0,0,0,0.11111111,0.18518518,0,0.074074075,0,0.037037037,0.074074075,0.37037036,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,127,2018,Tukaram Krishna Patil,0,SS,50,HSC,,Yes,1,2017,96,0,G,5044098.5,0.8406831,98,102,19,19,16,18,11,0.7,,N,51.208,37.15,36.833,58.822,,65.115,79.369,81.322,76.352,64.807,54.745,63.358,76.038,48.733,62.3,52.9,78.043335,38.6375,72.335,74.9075,52.733,0,0,0,0,0.09090909,0,0.09090909,0,0,0,0,0,0.72727275,0.09090909,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,128,2011,Parameshwar Tukaram Kadam,0,MNS,,,,,,2007,97,0,,,,32,51,6,17,11,27,1,0.7,121,N,58.09,53.921,60.294,62.313,,62.144,66.877,60.663,58.121,50.168,53.273,52.5,60.209,62.784,,,,,60.3275,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,128,2013,Mangal Prameshwar Kadam,1,MNS,32,SSC,,Not Given,0,2012,98,1,W,5920885,0.98681414,30,70,4,19,16,36,1,0.7,,N,67.948,62.53,60.845,71.676,62.823,69.978,72.818,73.551,74.009,59.578,61.965,63.399,65.491,65.323,41,53.7,60.363335,69.6175,74.5225,75.0325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,128,2014,Mangal Prameshwar Kadam,1,MNS,33,SSC,,Not Given,0,2012,98,1,W,1.192E7,0.99333334,13,65,3,18,10,29,0,0.7,,N,58.573,63.875,59.808,72.583,57.061,72.34,77.891,80.639,79.171,64.752,60.933,64.96,68.609,64.12,39.7,48.4,48.216667,51.6175,57.27,64.365,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,128,2015,Mangal Prameshwar Kadam,1,MNS,34,SSC,,Not Given,0,2012,98,1,W,5854000,0.97566664,12,79,1,16,17,40,0,0.7,,N,77.482,71.47,73.393,77.946,71.699,82.851,81.1,81.968,80.974,69.824,68.512,67.13,74.295,76.918,10,30.3,62.496666,75.7375,66.415,71.195,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,128,2016,Mangal Prameshwar Kadam,1,MNS,35,SSC,,Not Given,0,2012,98,1,W,5445440.5,0.4537867,10,74,2,16,10,31,0,0.7,,N,93.071,90.892,90.248,92.094,90.234,90.491,88.952,92.185,92.088,84.438,82.983,82.361,85.48,84.034,8.9,54.8,77.96,86.93,90.5725,85.28,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,128,2018,Ashwini Deepak Hande,1,SS,39,SSC,,Yes,0,2017,99,1,W,4835312,0.8058853,98,102,18,19,23,30,4,0.7,,N,61.133,38.758,71.652,55.878,,60.848,56.007,57.225,62.282,45.41,39.654,51.395,69.93,42.457,77.4,65.2,71.55334,39.2475,86.7175,89.745,50.888,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0.25,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,129,2011,Suresh Krishnarao Patil,0,IND,,,,,,2007,100,0,,,,41,51,6,15,13,27,3,0.78,117,M/E,71.029,69.434,70.614,69.897,,74.717,70.786,69.7,69.607,70.601,70.017,70.569,70.386,69.74,,,,,51.4775,,,0.33333334,0,0,0,0,0,0.6666667,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,129,2013,Reshma Ramesh Nevrekar,1,SP,43,Upto SSC,,Yes,0,2012,101,1,W,5366750,0.89445835,59,70,16,17,44,55,17,0.78,,M/E,71.741,66.896,67.778,69.745,67.999,64.93,63.994,71.359,72.418,58.772,56.542,56.912,57.679,59.575,30.3,47,47.58,61.1675,63.765,56.76,,0,0,0,0.29411766,0.11764706,0.23529412,0.05882353,0,0,0,0.1764706,0,0,0,0.05882353,0.05882353,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,129,2014,Reshma Ramesh Nevrekar,1,SP,44,Upto SSC,,Yes,0,2012,101,1,W,1.1227E7,0.93558335,58,65,12,13,45,55,46,0.78,,M/E,63.366,60.507,54.155,65.822,57.905,69.119,72.642,81.371,78.57,67.638,59.515,60.404,62.559,64.99,9.5,13.3,59.733334,69.85,60.115,67.91,,0.04347826,0,0,0.04347826,0.08695652,0.17391305,0.13043478,0.02173913,0.02173913,0,0.17391305,0.04347826,0.06521739,0.06521739,0.10869565,0,0.02173913,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,129,2015,Reshma Ramesh Nevrekar,1,SP,45,Upto SSC,,Yes,0,2012,101,1,W,2924000,0.48733333,72,79,14,16,54,65,40,0.78,,M/E,59.348,50.139,45.811,81.096,61.06,68.011,70.962,72.491,67.39,54.723,51.667,55.732,63.263,55.568,33.9,69.3,44.796665,49.465,74.7025,56.27,,0.075,0,0.075,0.075,0.05,0.1,0.075,0,0,0,0.2,0,0.15,0,0.1,0.1,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,129,2016,Reshma Ramesh Nevrekar,1,SP,46,Upto SSC,,Yes,0,2012,101,1,W,7319019.5,0.6099183,67,74,11,15,44,53,19,0.78,,M/E,68.096,57.855,48.675,73.139,62.729,67.018,72.671,83.716,80.742,49.006,51.82,56.025,69.06,59.341,18.2,69.4,66.11667,58.7175,64.45,58.3325,,0.05263158,0,0,0.10526316,0.10526316,0.2631579,0.05263158,0.05263158,0,0,0.10526316,0.10526316,0.05263158,0,0.10526316,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,129,2018,Suryakant Jayhari Gawali,0,BJP,45,SSC,,Yes,0,2017,102,0,OBC,4764065,0.7940108,91,102,19,19,16,18,5,0.7,,N,64.081,59.806,68.238,70.582,,68.94,67.116,71.03,70.438,62.781,58.632,60.134,65.328,57.592,35,58.5,54.863335,50.5225,79.4025,68.23,59.723,0,0,0,0,0,0,0.4,0,0,0,0.2,0.2,0,0,0,0.2,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,130,2011,Ayesha Anis Shaikh,1,INC,,,,,,2007,106,1,W,,,38,51,14,15,9,13,19,0.78,126,M/E,66.748,63.534,65.594,65.348,,67.454,64.095,67.441,62.284,62.203,62.324,62.579,64.299,61.282,,,,,58.7675,,,0,0,0,0,0.10526316,0,0.21052632,0,0,0,0.21052632,0,0,0.05263158,0.21052632,0.15789473,0.05263158,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,130,2013,Mohd. Siraj Mohd. Iqbal Shaikh,0,IND,31,Ninth,,Not given,0,2012,107,0,,5534538.5,0.92242306,36,70,10,17,51,68,3,0.78,,M/E,67.852,64.073,64.829,68.358,67.564,64.46,62.401,67.853,68.259,60.665,56.663,55.482,58.982,56.748,28,47.4,55.923332,66.36,64.59,64.1375,,0,0.33333334,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0,0.33333334,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,130,2014,Mohd. Siraj Mohd. Iqbal Shaikh,0,IND,32,Ninth,,Not given,0,2012,107,0,,1.1616E7,0.968,23,65,11,13,61,110,2,0.78,,M/E,69.458,60.983,57.025,68.566,62.711,77.149,77.573,84.506,73.45,59.33,58.652,60.456,68.595,64.002,7.7,12.4,55.95,71.96,58.51,66.2825,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,130,2015,Mohd. Siraj Mohd. Iqbal Shaikh,0,IND,33,Ninth,,Not given,0,2012,107,0,,3085000,0.51416665,30,79,6,16,69,148,2,0.78,,M/E,60.668,47.609,41.61,72.12,51.394,62.485,65.732,69.364,65.115,60.731,54.897,56.066,60.664,59.009,16.8,62,65.31333,71.13,60.39,72.7,,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,130,2016,Mohd. Siraj Mohd. Iqbal Shaikh,0,IND,34,Ninth,,Not given,0,2012,107,0,,8174268.5,0.68118906,18,74,5,15,1,18,1,0.78,,M/E,71.017,56.481,58.947,76.581,67.496,73.424,71.941,70.842,70.925,63.246,64.917,70.372,68.616,65.182,0,1.9,62.343334,72.0575,66.51,65.965,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,130,2018,Bindu Chetan Trivedi,1,BJP,48,HSC,,Yes,0,2017,108,1,W,4411696.5,0.7352828,91,102,16,19,36,45,3,0.7,,N,57.925,55.99,54.97,64.999,,67.963,68.04,72.536,67.022,64.649,57.657,54.809,57.062,52.986,43.4,25.6,54.71,56.11,51.1,63.7725,53.546,0,0,0,0,0,0,0.33333334,0.33333334,0,0,0.33333334,0,0,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,131,2011,Noorjahan Mohd. Rafique Shaikh,1,SP,,,,,,2007,109,1,W,,,16,51,11,15,1,13,5,0.78,123,M/E,62.378,60.219,61.965,60.954,,61.201,61.091,61.484,61.592,60.74,61.397,61.575,59.998,61.121,,,,,68.175,,,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0.4,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,131,2013,Noorjahan Rafique Shaikh,1,SP,37,Seventh,,Yes,0,2012,110,0,,5780338.5,0.96338975,28,70,15,17,10,32,3,0.78,,M/E,72.027,70.328,63.4,69.337,64.609,67.699,71.004,72.65,70.438,59.84,54.331,52.337,56.567,58.056,8.5,39.7,46.61,60.625,48.6825,72.08,,0,0,0,0,0.6666667,0,0.33333334,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,131,2014,Noorjahan Rafique Shaikh,1,SP,38,Seventh,,Yes,0,2012,110,0,,1.1727E7,0.97725,32,65,7,13,11,15,7,0.78,,M/E,68.777,66.28,66.078,74.993,66.369,70.615,75.486,84.466,72.544,58.865,63.649,59.196,66.307,61.187,3.7,17,55.56333,70.0275,58.605,66.81,,0,0,0,0,0.5714286,0,0,0,0,0,0.42857143,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,131,2015,Noorjahan Rafique Shaikh,1,SP,39,Seventh,,Yes,0,2012,110,0,,3844000,0.64066666,39,79,13,16,20,30,7,0.78,,M/E,61.366,41.283,36.686,78.473,43.889,68.457,64.56,60.895,64.587,57.864,50.396,49.836,59.336,60.668,67.2,66.9,60.166668,68.1925,72.46,72.075,,0,0,0,0,0.5714286,0,0,0,0,0,0.14285715,0,0,0,0.2857143,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,131,2016,Noorjahan Rafique Shaikh,1,SP,40,Seventh,,Yes,0,2012,110,0,,6788475.5,0.5657063,34,74,10,15,16,38,10,0.78,,M/E,68.513,59.593,67.189,74.8,67.226,73.642,71.322,74.628,74.477,70.576,71.824,71.835,73.965,71.905,50.4,86.8,69.7,74.385,77.5075,60.62,,0,0,0,0,0.3,0,0.2,0,0,0,0.1,0,0.1,0,0.2,0.1,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,131,2018,Rakhi Harishchandra Jadhav,1,NCP,43,SSC,,Yes,0,2017,111,0,G,4225956,0.704326,100,102,13,19,136,152,9,0.7,,N,48.836,43.123,49.207,51.672,,58.229,59.526,68.959,69.549,38.519,39.922,46.287,52.614,53.887,28,50.8,51.926666,62.93,63.2475,74.625,45.642,0,0,0,0,0,0.11111111,0.11111111,0.11111111,0.11111111,0,0.22222222,0.11111111,0.11111111,0,0.11111111,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,132,2011,Asma Ahamad Basha Shaikh,1,SP,,,,,,2007,112,1,W,,,17,51,9,15,0,0,5,0.78,129,M/E,60.785,59.83,57.146,54.378,,54.785,50.963,53.906,50.375,51.618,48.904,48.291,47.737,49.039,,,,,57.8375,,,0.2,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.4,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,132,2013,Rais Kasam Shaikh,0,SP,38,B.Com,,Yes,0,2012,113,0,,5495102.5,0.9158504,66,70,7,17,59,68,7,0.78,,M/E,57.226,59.954,61.184,63.327,58.122,61.724,64.514,62.781,65.448,56.435,53.973,49.767,58.586,56.746,2,30,53.6,64.8975,62.1,74.0225,,0,0.2857143,0,0.2857143,0.42857143,0,0,0,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,132,2014,Rais Kasam Shaikh,0,SP,39,B.Com,,Yes,0,2012,113,0,,1.18E7,0.98333335,61,65,8,13,104,110,33,0.78,,M/E,65.519,65.181,72.899,74.514,57.301,76.013,81.008,88.75,75.468,60.972,62.873,64.414,65.901,62.002,0,23.8,58.796665,65.7625,63.9325,66.425,,0.030303031,0.09090909,0.030303031,0,0.18181819,0.18181819,0.060606062,0,0,0,0.09090909,0.09090909,0,0,0.030303031,0.060606062,0.15151516,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,132,2015,Rais Kasam Shaikh,0,SP,40,B.Com,,Yes,0,2012,113,0,,3313000,0.55216664,72,79,9,16,121,147,24,0.78,,M/E,62.631,63.983,65.121,65.795,66.058,64.938,66.444,62.103,64.869,61.481,64.665,64.517,64.301,63.787,57.5,48,74.293335,77.86,52.7225,76.955,,0.041666668,0,0,0.041666668,0.083333336,0.16666667,0.29166666,0.041666668,0,0,0.125,0,0,0,0.083333336,0.083333336,0.041666668,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,132,2016,Rais Kasam Shaikh,0,SP,41,B.Com,,Yes,0,2012,113,0,,7072935,0.58941126,64,74,4,15,104,123,15,0.78,,M/E,61.482,41.258,46.521,70.233,38.985,59.222,67.087,76.632,69.212,44.941,34.827,32.572,55.118,60.561,55.1,62.9,61.423332,74.405,73.045,71.63,,0.13333334,0,0,0,0.2,0.06666667,0,0,0.06666667,0,0.2,0,0,0,0,0.13333334,0.2,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,132,2018,Parag Kishor Shah,0,BJP,49,Graduate,,Yes,0,2017,114,0,G,4061256.5,0.67687607,39,102,9,19,74,152,2,0.7,,N,60.961,47.976,63.1,76.482,,81.929,78.482,78.115,88.537,50.093,61.458,73.678,77.255,56.416,32.9,21.6,71.34333,48.5175,68.9175,82.5025,67.545,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,133,2011,Fazlur Rehman Safatullah Choudhary,0,SP,,,,,,2007,115,0,,,,45,51,14,15,11,15,10,0.78,121,M/E,61.137,60.355,57.903,55.406,,57.977,52.841,54.562,53.683,52.429,53.876,52.297,53.085,53.352,,,,,56.3875,,,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.2,0.3,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,133,2013,Shantaram Mahadeo Patil,0,SP,68,Inter Arts,,Yes,0,2012,116,0,,5494392,0.915732,57,70,14,17,30,42,6,0.78,,M/E,57.279,59.506,58.517,59.415,58.81,60.287,58.859,62.423,62.85,57.997,59.959,56.365,56.436,56.815,7.3,18.6,44.41,62.6825,80.62,69.4675,,0,0,0,0.16666667,0,0,0.6666667,0.16666667,0,0,0,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,133,2014,Shantaram Mahadeo Patil,0,SP,69,Inter Arts,,Yes,0,2012,116,0,,1.1307E7,0.94225,58,65,11,13,19,29,6,0.78,,M/E,63.053,53.676,54.943,71.084,55.256,70.995,69.601,83.814,80.071,59.253,60.025,63.441,67.826,57.927,5.8,30.9,56.97,70.51,67.66,71.8875,,0.16666667,0,0,0,0.16666667,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0.33333334,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,133,2015,Shantaram Mahadeo Patil,0,SP,70,Inter Arts,,Yes,0,2012,116,0,,4485000,0.7475,68,79,11,16,23,55,11,0.78,,M/E,63.646,67.701,68.03,69.445,67.359,63.569,70.424,62.913,66.368,64.559,63.923,66.357,65.507,63.349,52.3,63.6,68.16,64.485,59.4725,66.3125,,0.18181819,0,0,0,0,0,0.18181819,0,0.09090909,0,0.09090909,0,0,0.09090909,0,0.27272728,0.09090909,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,133,2016,Shantaram Mahadeo Patil,0,SP,71,Inter Arts,,Yes,0,2012,116,0,,7142602.5,0.5952169,52,74,13,15,34,45,11,0.78,,M/E,59.307,57.923,53.389,64.145,63.785,68.685,70.773,74.137,72.666,59.568,56.373,58.444,65.688,64.393,0,4.3,46.553333,68.8,66.0175,63.79,,0,0.09090909,0.18181819,0,0,0,0.18181819,0,0,0,0,0,0.09090909,0,0,0.18181819,0.27272728,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,133,2018,Parmeshwar Tukaram Kadam,0,SS,45,SSC,,Yes,1,2017,117,0,G,4546158.5,0.7576931,40,102,6,19,26,53,1,0.7,,N,59.851,46.235,72.196,57.759,,69.406,71.894,61.623,68.576,60.923,41.313,55.17,75.604,50.568,0,76.9,77.183334,35.5625,88.2725,87.025,55.225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,134,2011,Nirmaladevi Singh,1,INC,,,,,,2007,118,1,W,,,43,51,13,15,11,27,8,0.78,139,M/E,61.834,65.206,61.232,63.414,,65.852,58.355,61.606,60.969,58.572,58.866,59.063,59.599,57.416,,,,,59.9625,,,0,0,0,0.125,0,0,0.125,0,0.125,0,0.125,0,0,0,0.125,0.375,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,134,2013,Rahul Ramesh Shevale,0,SS,40,Civil Engineering,,Yes,1,2012,119,0,,5743388,0.95723134,64,70,1,17,74,102,20,0.78,,M/E,67.781,63.985,62.574,66.499,65.224,66.129,66.228,73.535,74.337,61.987,64.282,63.985,68.596,63.873,20.3,34.1,58.34667,76.67,72.48,67.935,,0.05,0,0.15,0.2,0,0,0.15,0,0,0,0,0,0.2,0.05,0.2,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,134,2014,Rahul Ramesh Shevale,0,SS,41,Civil Engineering,,Yes,1,2012,119,0,,1.1626E7,0.9688333,57,65,1,13,115,141,17,0.78,,M/E,66.998,66.308,63.807,76.637,64.96,72.611,73.586,78.175,66.691,56.416,65.597,64.245,64.963,60.101,9.3,18.6,56.06,70.8625,54.3225,57.2875,,0,0,0.11764706,0,0.05882353,0.05882353,0.29411766,0,0,0,0,0,0.23529412,0,0.11764706,0,0.11764706,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,134,2015,Rahul Ramesh Shevale,0,SS,42,Civil Engineering,,Yes,1,2012,119,0,,3091000,0.51516664,22,79,1,16,13,147,2,0.78,,M/E,63.553,56.722,21.677,70.912,56.997,52.914,49.251,78.964,68.729,46.314,43.12,47.377,54.717,54.007,49.7,63.8,70.113335,75.185,81.2525,69.4075,,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,134,2016,Rahul Ramesh Shevale,0,SS,43,Civil Engineering,,Yes,1,2012,119,0,,7846410.5,0.65386754,28,74,1,15,0,0,0,0.78,,M/E,68.398,49.913,47.072,85.309,69.276,77.877,82.558,87.512,79.638,61.224,59.723,64.685,64.768,63.804,6.2,27.4,57.226665,80.455,70.645,70.5675,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,134,2018,Shaera Shafahad Khan,1,SP,31,SSC,,Yes,0,2017,120,1,W,5226461,0.8710768,90,102,16,16,15,24,5,0.78,,M/E,49.371,51.572,56.595,48.227,,53.82,49.077,45.391,60.689,43.429,40.193,42.399,54.137,32.646,2,35.4,53.05,93.755,51.9375,58.495,33.464,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0.4,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,135,2011,Mohd. Farooque Abdul Razzak Shaikh,0,IND,,,,,,2007,121,0,,,,15,51,15,15,6,13,13,0.78,123,M/E,72.567,73.543,72.893,73.583,,77.81,76.05,71.42,72.087,73.031,72.292,72.019,72.03,72.553,,,,,50.505,,,0,0,0,0.15384616,0.15384616,0,0,0,0,0,0.07692308,0,0.53846157,0,0,0.07692308,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
