year,ward_no,candidate,symbol,gender,votes,won,incumbent,source_path
2002,153,Medhekar Ramesh Devmane,Lotus,M,7138,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,153,Shaha Bhavna Kirit,Clock,F,1174,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,153,Shirke Arun Motiram,Whistle,M,1804,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,153,Salgavankar Pradeep Mangesh,Bat,M,43,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,153,Surve Pandurang Tanaji,Bungalow,M,1693,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,154,Ayanodkar Vilas Arjun,Sewing Machine,M,19,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,154,Daruvale Vijay Mahadev,Whistle,M,3866,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,154,Mali Rishi Chintaman,Lock and Key,M,3217,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,154,Mitabavkar Mohan Ramchandra,Lotus,M,4324,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,154,Mhatre Hement Pandurang,Hand,M,3174,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,154,Sakre Sandhya Shashikant,Clock,F,1315,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,155,Khanolkar Geeta Vishnu,Bow and Arrow,F,7684,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,155,Gayakawad Sharmila Suresh,Hand,F,3783,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,155,Devrukhkar Laskhmi Anant,Clock,F,1051,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,155,Shinde Urmila Lakshmanrav,Aeroplane,F,416,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Amin Ganesh Vithal,Elephant,M,47,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Ghediya Vinod Popatlal,Bus,M,5876,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Jadhav Ramchandra Tukaram,Hand,M,987,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Thakkar Bipin Dahyalal,Bungalow,M,48,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Mulla Ibrahim Abu,Railway Engine,M,55,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Mehta Bansi Ratilal,Lotus,M,3852,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Singh Rampratap Jayaram,Bicycle,M,152,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Surti Bhupendra Rangiladas,Book,M,729,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,156,Surve Prakash Rajaram,Clock,M,3053,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Karvade Keshav Sonu,Bungalow,M,416,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Kotiyan Timappa Kettu,Sewing Machine,M,51,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Tripathi Bhagavtprasad Ayodhyaprasad,Car,M,97,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Desai Motibhai Lallubhai,Hand,M,9082,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Pardeshi Ratnamala Bhagatsingh,Bicycle,F,219,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Bujad Hement Budhya,Axe,M,111,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Bhoir Surendra Ramchandra,Chair,M,824,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Mane Namdev Mahipat,Bow and Arrow,M,10553,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Shivgan Janardhan Ramchandra,Televsion,M,167,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,157,Sinh Gopalnarayan Kalika,Clock,M,1135,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,158,Gaud Sushila Nirmal,Bicycle,F,78,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,158,Jadhav Meera Amit,lClock,F,872,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,158,Rasal Shakuntala Chandrakant,Bow and Arrow,F,7063,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,158,Vasani Alka Bharat,Hand,F,5184,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,158,Sharma Meena Ramesh,Bangles,F,531,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,159,Khan Vakil Abdul Hamid,Bicycle,M,523,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,159,Gayakawad Ramesh Baburav,Lock and Key,M,1065,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,159,Chaube Rajendraprasad Brijbhushan,Hand,M,4234,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,159,Jadhav Fulabai Shivram,Elephant,M,104,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,159,Jani Kiran Dayashankar,Clock,F,633,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,159,Thakre Gajanan Santuram,Bow and Arrow,M,2747,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,159,Bodare Vasant Krishna,State,M,21,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,159,Shirke Shashikant Tukaram,Chair,M,42,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Imandar Lajuddin Badruddin,Clock,M,326,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Karkar Prakash Krushna,Bow and Arrow,M,8390,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Parab Dinesh Narayan,Char,M,30,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Pawar Rajesh Kashinath,Television,M,292,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Pandiya Harendra Bhutteshwar,Sewing Machine,M,605,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Marediya Akbar Vazir,Elephant,M,81,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Rajput Ashok Rajapal,Bicycle,M,58,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Sharma Sanjay Shyamnarayan,Hand,M,4810,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Shirsat Deelip Sambaji,Aeroplane,M,88,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,160,Shaikh Munaf Iquabal Mohammed,Gas Cylnder,M,399,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,161,Koli Manik Satyavan,Coconut,F,183,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,161,Jarivala Surekha Girish,Bicycle,F,148,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,161,D'Silva Janet Agresis,Clock,F,2292,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,161,Parab Deepali Dinesh,Chair,F,46,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,161,Mehra Nimmi Ashok,Whistle,F,33,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,161,Mendosa Odit Hillari,Hand,F,3189,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,161,Rawool Shubha Umesh,Bow and Arrow,F,6611,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,162,Chavan Deepali Deelip,Clock,F,2023,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,162,Patil Asha Kamalkar,Bow and Arrow,F,5148,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,162,Mhatre Shital Ashok,Hand,F,6750,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,163,Khan Sofiya Abdul Hanan,Bicycle,F,4565,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,163,Chindarkar Meena Manohar,Car,F,480,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,163,Tamboli Tahira Gulam,Clock,F,4167,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,163,Bhovar Tejaswi Devendra,Lotus,F,3973,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,163,Salunke Veena Anil,Hand,F,2115,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Ansari Mohammed Hanif Farid Ahmed,Ladder,M,105,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Kagade Jayaram Haridas,Flamng Torch,M,20,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Khan Sajid Jamil Ahmed,Chair,M,42,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Khan Siraj Sohera,Bicycle,M,4062,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Gadheve Dinkar Krushnaji,Hand,M,1953,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Tandel Vijay Pandharinath,Clock,M,6812,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Nalavade Champabai Maruti,Bungalow,F,53,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Pawar Mahadev Lakshman,Bow and Arrow,M,3835,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Patil Surekha Harichandra,Coconut,F,152,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Faki Anvar Ali Abdul Gani,Car,M,33,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Manjerakr Anuradha Vithal,Television,F,81,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Mhatre Kesrinath Dayaram,Railway Engine,M,1597,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,164,Haladankar Dinesh Shashikant,Bus,M,326,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Ahire Jayashri Sukhdev,Bungalow,F,41,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Ansari Rukshna Bano,Bicycle,F,2464,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Kanchan Kasturba Mukund,Hammer Sickle and Star,F,287,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Kureshi Jarina Jaffar,Clock,F,3046,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Khan Khairunnisa Mohammed Bashir,Chair,F,13,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Khan Shama Sheroj,Hand,F,1184,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Pednekar Anuradha Mahesh,Bow and Arrow,F,4936,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Mun Shivleela Devram,State,F,32,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Mujavar Meharunisa Rehman,Book,F,2,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Yadav Gyandevi Rehman,Hurricane Lamp,F,9,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,165,Shaikh Shakila Mahamad Ismail,Aeroplane,F,187,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Ahire Dilip Popat,Aeroplane,M,40,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Aarya Shashikant Mulchand,Kite,M,15,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Kadam Ramchandra Tatojirav,Clock,M,3767,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Kharat Sadashiv Shankar,Hand,M,1738,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Gharat Sanjay Madhukar,Elephant,M,126,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Javale Dhyanoba Nivruti,Bungalow,M,195,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,More Meena Suryakant,Bicycle,F,543,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,More Vijay Dhyandev,State,M,22,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Lad Rajendra Ramakant,Bow and Arrow,M,6733,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Shaikh Mohammed Rafiq Husain,Chair,M,36,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,166,Shaik Salim Husain,Alimirah,M,17,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Gavai Sunita Pundalik,Bicycle,F,1288,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Gade Pornima Sasan,Railway Engine,F,419,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Gangavane Vaishali Chandrakant,Coconut,F,28,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Jhodge Dr. Nanda Rajendra,Elephant,F,154,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Darne Geeta Padmakar,Bow and Arrow,F,5070,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Patkar Aparna Ashok,Bus,F,1335,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Pentar Alpana Deepak,Clock,F,3826,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Shaikh Jubedabegam Salam,Bungalow,F,282,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,167,Singh Sudarshan Kaur Parmjeet,Hand,F,1837,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Adangale Suresh Udhav,Lock and Key,M,4,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Inullah Inayatali,Hand,M,2665,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Korve Mahesh Babu,Coconut,M,10,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Khan Abdul Latif Abdul Majid,Bicycle,M,3099,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Khan Gulnavaz Fazlur Rehman,Walking Stick,M,2,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Khan Naushad Aliraj,Ladder,M,60,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Khan Mohammed Yakub Haji Abbas Ali,Aeroplane,M,425,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Gadge Balaji Saibu,Candles,M,427,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Gayakavad Arun Nathuram,Clock,M,1198,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Gupta Sushil Ramkalyan,Cup and Saucer,M,7,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Ghodake Nivruti Pandit,Ears of Corn and Sickle,M,99,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Chaudhari Niyaz Ahmed Riyasat,Chair,M,33,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Jain Khamanchand Bherulal,Lotus,M,3522,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Jain Maheshkumar Girdharilal,Kite,M,10,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Thakur Ramsingh Vald Sohansingh,Axe,M,7,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Davare Chatursen Tipana,Bus,M,38,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Lokhande Shashikant Baburav,Bungalow,M,2053,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Vichare Prabhakar Subanrav,Carrom Board,M,39,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Shaikh Tahir Munshi Asth,Elephant,F,98,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Shaikh Rais Ahmed Azhimulla,Ring,M,382,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Shaikh Ramzhan Ali Karan Ali,Carrom Board,M,6,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Shaikh Salim Mehmud,Jung,M,14,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,168,Sayyad Parvez Ali Ashiki Ali,Flaming Torch,M,52,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Kanade Sanjay Ganesh,Televison,M,10,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Ganacharya Sunil Gulabrav,Bicycle,M,3318,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Ghatpande Suhas Prabhakar,Chair,M,37,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Patel Mahammed Akthar,Kte,M,11,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Malik Abdul Rashid Islam,Clock,M,3361,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Mantri Firoz jainuddin,Bungalow,M,386,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Yadav Lakshmishankar Ramdev,Elepahnt,M,79,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Vavare Sanjay Dasharath,Candles,M,6,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Shaikh Abdul Vasud M. Hayat,Aeroplane,M,5,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Shaikh Iqabal Ahmed Abdul Latif,Cup and Saucer,M,46,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Sayyad Mohammed Mohasin,Carrom Board,M,53,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Samantray Dr. Santoshkumar,Lock and Key,M,98,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Sinh Dasharath Jagardev,Bow and Arrow,M,3207,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Sinh Manager Rammurat,Bus,M,21,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,169,Sinh Rajahans Dhanjay,Hand,M,3757,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,170,Putharan Yashoda Narayan,Cup and Saucer,F,209,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,170,Shaikh Shafrunisa Ibrahim,Hurriane Lamp,F,12,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,170,Mishra Manjula Hiramani,Hand,F,1644,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,170,Lande Shaila Deelip,Bow and Arrow,F,9233,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,170,Shaikh Shahajahan,Bungalow,F,2066,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,170,Shetty Anita B. Vishwnath,Clock,F,3977,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,170,Shaikh Ayesha Rayas,Bungalow,F,39,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,170,Mandal Dr. Manju Hariprasad,Aeroplane,F,84,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Kureshi Samutali Abdul Avval,Chair,M,270,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Khan Hasnullah Habivullah,Bicycle,M,3118,L,1,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Khan Imran Noormohammed,Car,M,289,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Khan Nijamuddin Yasin,Celing Fan,M,58,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Khan Mainmuddin Yaar Mohammed,Bungalow,M,72,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Khan Rizhavan,Aeroplane,M,670,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Gajre Khanderav Ghaleppa,Elephant,M,729,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Gajre Devendra Kashiram,Axe,M,4,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Gayakavad Uttam Chandramohan,State,M,13,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Jayaswar Matukadhar Balvalaram,Hurricane Lamp,M,42,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Tiwari Sitaram Shivnaresh,Lotus,M,3487,W,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Dasar Venkedesh Bhimrav,Railway Engine,M,33,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Pande Kamlesh Jagatanarayan,Kite,M,275,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Bendakhale Chandrakant Vishnu,Ladder,M,267,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Bhosale Yogiraj Vaman,Cup and Saucer,M,734,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Madhukunta Dasharath,Clock,M,1627,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Gaus Shaikh Mohammed,Hand,M,3228,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,171,Surve Vikas Ramchandra,Bus,M,701,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Annamalai Lalita,Hand,F,9548,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Udugade Mohini Gajannath,Clock,F,1468,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Punbhadiya Ila Narsibai Kumbhar,Railway Engne,F,22,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Kureshi Halimakatun Mohammed Yakub,Elephant,F,158,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Khan Noorjanha Istiyak,Bus,F,455,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Gaud Geetadevi Rajesh,Hurricane Lamp,F,153,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Joseph Yesu Payakiyam,Aeroplane,F,34,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Doiphode Chaya Rajesh,Television,F,49,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Doiphode Shobha Pradeep,Almirah,F,26,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Pathan Hasina Begam Hajarat,Bungalow,F,63,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Pawag Geeta Gajanan,Cup and Saucer,F,28,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Belvankar Jayashri P.,Ciling Fan,F,51,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Shivtare Shila Ashok,Bow and Arrow,F,3797,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Siddique Naimabanu Aziz,Ladder,F,110,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Selina Mery Martha G. Thomas Amalraj,Candles,F,107,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,172,Soni Urmila Kamlesh,Bicycle,F,886,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,173,Patil Kesharsingh,Hand,M,4176,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,173,Pendurakar Krushna Dhondu,Bow and Arrow,M,7256,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,173,Mahajan Dr. D. N.,Clock,F,3372,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,173,Yadav Kadedin,Bicycle,F,811,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,173,Hadkar Kishor Vishnu,Aeroplane,M,64,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Khan Abdul Rahim Kamruddin,Bicycle,M,1262,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Chaudhary Mohammed Umar Khanbaba,Chair,M,32,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Jamsandekar Kamlakar Bhaskar,Bow and Arrow,M,5159,W,1,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Javakar Prabhakar Ramchandra,Hand,M,1338,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Joyasar Arvind,Pressure Cooker,M,70,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Dongare Jitendra Gajanan,State,M,88,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Tiwari Shivdhar Ramyash,Railway Engne,M,132,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Dube Omprakash Gaurishankar,Gas Cylinder,M,55,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Pande Narendradev,Sewing Machine,M,31,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Bhanushali Narsibhai Kantibhai,Bat,M,1291,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Bhintade Sahebrav Kaluram,Clock,M,1241,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Mishra Sanjay Kumar Lalji,Lock and Key,M,123,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Lad Sambhaji Vaman,Aeroplane,M,376,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Vaghode Dinkar Rama,Bungalow,M,61,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Shukla Dhirendra Chandan,Bus,M,168,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Shetty Dinesh Vithal,Ladder,M,63,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,174,Shetty Dhiraj Narayan,Kite,M,250,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Kadam Suvarna Ramchandra,Aeroplane,F,453,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Qutinho Margaret,Candles,F,122,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Kumar Vanita,Bus,F,342,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Khan Ashraf Begam,Chair,F,40,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Ghag Anuradha Vijay,State,F,243,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Nagarkar Kalpana Ramesh,Bungalow,F,35,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Nayar Padma Vasudev,Hand,F,2827,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Pathak Usha,Bicycle,F,292,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Aara Dr. Abarjahan,Walking Stick,F,22,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Shaikh Nasimbano Salim,Clock,F,2664,L,,data/maharashtra/mumbai/BMC 2002.xls
2002,175,Sangle Chitra Somnath,Bow and Arrow,F,7494,W,,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Adsul Dashrath Dhondiba,Jug,M,129,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Idris Iqabal Ahmed,Battery Torch,M,103,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Kamble Suresh Sundar,Lock and Key,M,1406,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Kureshi Altaf Husain Rahamtullah,Chair,M,64,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Khan Altaf,Ladder,M,118,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Khan Jainullah,Cot,M,149,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Khan Lalan Zulkadar,Bicycle,M,1839,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Khan Shahid Jamal Sigate Hasan,Car,M,30,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Gayakavad Mahesh Devanna,Elephant,M,84,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Gayakavad Sunil Dharmaji,Candles,M,166,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Chindarakar Rajesh Suresh,Bow and Arrow,M,2922,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Mohammed Riyaz Vali Mohammed,Letter Box,M,64,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Chaudhry Mahadev Anantrav,Coconut,M,820,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Joshi Jagdish Nanalal,Ink Pot & Pen,M,12,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Davande Rameshwar Yogaji,Aeroplane,M,4,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Nakvi Salimulla Hakakavi,Book,M,66,L,0,data/maharashtra/mumbai/BMC 2002.xls
2002,176,Pawar Sharad Shivkumar,Television,M,2019,L,0,data/maharashtra/mumbai/BMC 2002.xls
