state,year,district,block,gram_panchayat,ward_no,tier,reservation,caste_reservation,woman_reserved,ward_count,ocr_repaired,reservation_raw,script,source_path,source_page,source_pdf
Andhra Pradesh,2020,Prakasam,qANTKAVARAM,qANTKAVARAM,8,ward,BC Woman,BC,1,,0,Bc (w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,1,ward,Woman,NONE,1,,0,UR (W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,2,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,3,ward,Woman,NONE,1,,0,uR (w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,4,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,5,ward,BC Other than Woman,BC,0,,0,Bc ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,6,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,7,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,8,ward,SC Woman,SC,1,,0,SC (W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,9,ward,BC Woman,BC,1,,0,BC (w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,10,ward,ST Woman,ST,1,,0,ST (W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,11,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,12,ward,Woman,NONE,1,,0,UR (W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,13,ward,SC Woman,SC,1,,0,sc (w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,14,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,15,ward,Woman,NONE,1,,0,uR (w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,16,ward,BC Woman,BC,1,,0,BC (W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,17,ward,Other than Woman,NONE,0,,0,uR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,18,ward,BC Other than Woman,BC,0,,0,BC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,19,ward,BC Woman,BC,1,,0,Bc (w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,20,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,21,ward,SC Other than Woman,SC,0,,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,22,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,23,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,24,ward,Woman,NONE,1,,0,uR (w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,25,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,26,ward,BC Woman,BC,1,,0,BC (W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,27,ward,SC Woman,SC,1,,0,sc (w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,28,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,29,ward,SC Other than Woman,SC,0,,0,sc ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,30,ward,Woman,NONE,1,,0,UR (W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,31,ward,Woman,NONE,1,,0,UR (W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PAMAYADAI FM,32,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,60,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,1,ward,BC Other than Woman,BC,0,72,0,BC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,2,ward,Other than Woman,NONE,0,72,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,3,ward,Woman,NONE,1,72,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,4,ward,SC Woman,SC,1,72,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,5,ward,SC Other than Woman,SC,0,72,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,6,ward,Other than Woman,NONE,0,72,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,7,ward,Woman,NONE,1,72,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,8,ward,Woman,NONE,1,72,0,uR(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,9,ward,Other than Woman,NONE,0,72,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,10,ward,BC Woman,BC,1,72,0,BC(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,11,ward,SC Woman,SC,1,72,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MARRIVEMULA,12,ward,BC Other than Woman,BC,0,72,0,BC,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,1,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,2,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,3,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,4,ward,BC Woman,BC,1,74,0,BC(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,5,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,6,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,7,ward,SC Other than Woman,SC,0,74,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,8,ward,SC Other than Woman,SC,0,74,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,9,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,10,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,11,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,12,ward,BC Other than Woman,BC,0,74,0,BC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,13,ward,SC Woman,SC,1,74,0,SC(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,14,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,15,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,16,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,17,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,18,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,19,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,20,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,21,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,22,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,23,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,24,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,25,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,26,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,27,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,28,ward,SC Other than Woman,SC,0,74,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,29,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,30,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,31,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,32,ward,SC Other than Woman,SC,0,74,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,33,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,34,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,35,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,36,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,37,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,38,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,39,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,40,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,41,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,42,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,43,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,44,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,45,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,46,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,47,ward,Woman,NONE,1,74,0,uR(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,48,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,49,ward,SC Other than Woman,SC,0,74,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,50,ward,BC Woman,BC,1,74,0,BC(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,51,ward,BC Other than Woman,BC,0,74,0,BC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,52,ward,BC Woman,BC,1,74,0,BC(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,53,ward,SC Other than Woman,SC,0,74,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,54,ward,ST Woman,ST,1,74,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,55,ward,ST Other than Woman,ST,0,74,0,ST ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,56,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,57,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,58,ward,Other than Woman,NONE,0,74,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,59,ward,Woman,NONE,1,74,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,60,ward,SC Other than Woman,SC,0,74,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,61,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU MUTUKULA,62,ward,SC Woman,SC,1,74,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,1,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,2,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,3,ward,SC Other than Woman,SC,0,,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,4,ward,BC Other than Woman,BC,0,,0,BC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,5,ward,BC Woman,BC,1,,0,Bc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,6,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,7,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,8,ward,Woman,NONE,1,,0,uR(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,9,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,10,ward,SC Other than Woman,SC,0,,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,11,ward,Woman,NONE,1,,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,12,ward,SC Woman,SC,1,,0,sc(w),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,13,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,14,ward,Woman,NONE,1,,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,15,ward,Woman,NONE,1,,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,16,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,17,ward,SC Other than Woman,SC,0,,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,18,ward,SC Other than Woman,SC,0,,0,SC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,19,ward,BC Other than Woman,BC,0,,0,BC ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,20,ward,BC Woman,BC,1,,0,BC(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,21,ward,Other than Woman,NONE,0,,0,UR ,latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,22,ward,Woman,NONE,1,,0,UR(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,23,ward,SC Woman,SC,1,,0,SC(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
Andhra Pradesh,2020,Prakasam,,PULLALACHERUVU RACHAKONDA,24,ward,ST Woman,ST,1,,0,ST(W),latin,data/ap/2020_res_gp/pkm_res_gp.pdf,61,pkm_res_gp.pdf
