ward	reservation_status	party	sex	name	age	education_level	professional_education	pan_card	no_of_criminal_cases	new_fir	total_funds	score	gbm_attended	total_gbms	ward_attendance	total_ward_meetings	other_meetings	total_other_meetings	year	chargesheet	dob	votes	data_discrepancy	runner_up_party	margin	conditionofroads	trafficjamscongestionofroads	availabilityofpublicgardensopenp	availabilityofpublictransportfac	availabilityoffoodthroughrations	hospitalsandothermedicalfaciliti	appropriateschoolsandcolleges	powersupply	watersupply	waterloggingduringrainyseason	pollutionproblems	instancesofcrime	lawordersituation	cleanlinesssanitationfacilities	recallforpartynametowhichthecorp	recallfornameofthecorporator	accesibilityofthecorporator	satisfactionwiththecorporator	curruption	improvmentinlifestyle	samplesize	availabilityoffootpathsandpedest	animalhusbandry	buildings	mmrda	mhada	colonyofficer	disastermanagement	drainage	estate	footpaths	garden	license	firebrigaderelated	mcgmrelated	municipalpropertycolonies	negligenceindutyofmcgmofficialss	compensationrehabilitation	govermentmunicipalplotmarketrela	humanresourcesrelated	infrastructureequipmentsgovernme	infrastructuredevelopementunderd	issueofbirthdeathcertificates	miscellaneousissuesrelated	mmrdarelated	nuisanceduetostraydogsmonkeysetc	unauthorizedslaughterofanimals	pestcontrol	pollution	roads	shopandestablishment	solidwastemanagementswm	stormwaterdrainageswd	toilet	v83	schemespoliciesincivicissues	foodrationingschemes	schemespoliciesincommunitywelfar	anganwadibalwadicrecherelated	cemeteriescrematoriumrelated	communitydevelopmentrelated	communitytemple	constructionandmaintaininggymnas	constructionofcommunityhall	constructionimprovementofcommuni	playgroundmeterialequipmentrelat	playgroundrelated	providingandfixingprotectiveandc	providingandfixingshahabadladi	recreationalgroundrelated	repairandconstructionoflibraryst	slumdevelopementrelated	slumrehabilitationauthoritysrare	sportscomplexsportsrelated	washingplaces	seniorcitizensdisabledpersonsrel	crime	educationother	municipalschool	schemespoliciesineducation	electricity	energyother	forest	healthinfrastructureequipmentsfa	healthother	schemespoliciesonhealthmortality	sensitivediseases	industries	irrigation	legalsystem	mining	otherissuesrelated	schemespoliciesinotherissuesrela	revenueother	directtax	octroi	taxevasions	taxexemption	taxrelated	scamscorruption	schemespolicies	socialculturalconcernsother	namingrenamingofroadschowksmonum	roadtransport	tansportother	term	newid	adminward	slum	woman	reservation_facebook	genderquota	caste_quota	castenum	lowcaste	criminal	attend_corp	attend_ward	total_attend	funds_prop	attend_univ	pancard	Importanceofquestionsaskedby	QuestionsaskedcomparedtoCiti	q_corporation	q_crimecorrupt	q_culture	q_distribution	q_education	q_health	q_housing	q_humanres	q_license	q_otherinfrastructure	q_pollution	q_recreationcommunity	q_renaming	q_tax	q_transport	q_watertoilets	q_other	total_questions	party_grouped	partynum	sena	rich	richgender	poor	poorgender	slum_gender
102		"BJP"	"Male"	"Prakash Kashinath Gangadhare"	60	"Eleventh"		"Yes"	0	1	4990000.0		71	79	12	17	59	75	2015							76.806	72.724	74.694	81.976	76.685	74.422	78.132	79.128	80.31	75.267	76.429	76.681	78.124	77.262	59.9	60.2	64.96667	75.3325	69.0825	65.465			0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2012.0	14.0	"T"	0.35	0.0	"OBC"	0.0	"OBC"	2	1.0	0.0	0.89873415	0.7058824	0.91612905	0.83166665	0.0	1.0	8.8	1.1400795404330537	0.1	0.0	0.0	0.1	0.0	0.2	0.2	0.0	0.2	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	10.0	"BJP"	1	0.0	1.0	0.0	0.0	0.0	0.0
102		"BJP"	"Male"	"Prakash Kashinath Gangadhare"	61	"Eleventh"		"Yes"	0	1	6024243.5		48	74	10	16	54	61	2016	1						69.868	47.24	42.963	74.554	55.848	77.612	80.125	81.536	73.144	54.361	53.597	61.466	70.761	69.879	1.9	4.5	62.18667	74.0275	62.22	64.1225			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	14.0	"T"	0.35	0.0	"OBC"	0.0	"OBC"	2	1.0	0.0	0.6486486	0.625	0.7777778	0.5020203	0.0	1.0	14.0	3.2929936305732483	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.16666667	0.0	0.0	0.0	0.16666667	0.0	0.0	0.33333334	0.0	0.0	6.0	"BJP"	1	0.0	1.0	0.0	0.0	0.0	0.0
102	"W"	"IND"	"Female"	"Mumtaz Rahebar Khan"	44	"HSC"		"Yes"	0		4779636.5		87	102	14	18	13	16	2018		27214	"6617"		"Congress"	"387"	77.596	73.261	73.953	72.031		69.875	71.002	68.161	71.835	64.962	58.159	63.027	63.675	56.816	0.0	76.7	89.53	61.865	84.76	46.925		47.792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017.0	15.0	"H/W"	0.41	1.0		1.0	"G"	1	0.0	0.0	0.85294116	0.7777778	0.85714287	0.79660606	0.0	1.0	3.432	0.19908528383104654	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	"_Other"	6	0.0	0.0	0.0			0.41
103	"W"	"INC"	"Female"	"Avtar Kaur Sokhi"									29	51	18	18	9	17	2011			"5864"		"BJP"	"1476"	67.537	65.163	66.46	66.142		71.919	67.27	66.019	65.87	65.512	64.164	64.463	64.895	64.206					58.6825		125		0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2007.0	16.0	"T"	0.35	1.0		1.0	"G"	1	0.0		0.5686275	1.0	0.71794873				14.0	2.4178712220762155	0.0	0.0	0.0	0.0	0.0	0.09090909	0.09090909	0.0	0.0	0.09090909	0.0	0.0	0.09090909	0.0	0.54545456	0.0	0.09090909	11.0	"INC"	2	0.0	1.0	1.0	0.0	0.0	0.35
103		"BJP"	"Male"	"Manoj Kishorbhai Kotak"	40	"SSC"		"Yes"	2		5829087.0		57	70	12	24	60	68	2013	2		"9302"		"Congress"	"1828"	74.156	71.665	67.361	80.618	71.335	77.553	78.609	85.99	77.571	64.749	62.768	67.89	72.698	64.155	21.4	50.9	67.89	73.1025	66.5175	78.0375			0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0		1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2012.0	17.0	"T"	0.35	0.0	"G"	0.0	"G"	1	0.0	1.0	0.8142857	0.5	0.83766234	0.9715145	0.0	1.0	16.11764705882353	3.0782851817334578	0.05882353	0.0	0.05882353	0.05882353	0.0	0.0	0.1764706	0.0	0.0	0.0	0.11764706	0.11764706	0.05882353	0.0	0.29411766	0.0	0.05882353	17.0	"BJP"	1	0.0	1.0	0.0	0.0	0.0	0.0
103		"BJP"	"Male"	"Manoj Kishorbhai Kotak"	41	"SSC"		"Yes"	2		1.1728E7		60	65	6	15	120	125	2014							68.365	64.249	65.857	71.873	59.74	70.492	70.141	72.206	63.21	53.807	54.037	52.48	57.279	60.559	28.4	45.4	53.27	60.56	53.2025	67.585			1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2012.0	17.0	"T"	0.35	0.0	"G"	0.0	"G"	1	0.0	1.0	0.9230769	0.4	0.93	0.9773333	0.0	1.0	12.625	5.084272194682288	0.125	0.0	0.0	0.0625	0.0625	0.0	0.3125	0.0625	0.0	0.0	0.0	0.0	0.0625	0.0625	0.0625	0.0625	0.125	16.0	"BJP"	1	0.0	1.0	0.0	0.0	0.0	0.0
103		"BJP"	"Male"	"Manoj Kishorbhai Kotak"	42	"SSC"		"Yes"	2		5800000.0		75	79	2	17	126	167	2015							72.237	66.626	54.574	70.583	59.721	67.735	69.818	85.104	89.09	65.44	70.609	72.535	73.365	75.349	50.2	49.7	61.886665	70.035	77.0125	74.7725			0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	2	0	0	2012.0	17.0	"T"	0.35	0.0	"G"	0.0	"G"	1	0.0	1.0	0.9493671	0.11764706	0.9144144	0.96666664	0.0	1.0	7.8	1.7189571365444103	0.1	0.0	0.0	0.05	0.1	0.05	0.1	0.2	0.0	0.0	0.1	0.0	0.1	0.2	0.0	0.0	0.0	20.0	"BJP"	1	0.0	1.0	0.0	0.0	0.0	0.0
103		"BJP"	"Male"	"Manoj Kishorbhai Kotak"	43	"SSC"		"Yes"	2		5995179.0		70	74	1	16	111	123	2016	2						70.84	67.497	75.493	78.915	70.756	75.003	76.998	74.918	72.416	70.077	70.92	69.001	72.425	72.003	57.5	63.3	63.056667	73.5275	72.22	59.5375			0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	2012.0	17.0	"T"	0.35	0.0	"G"	0.0	"G"	1	0.0	1.0	0.9459459	0.0625	0.90547264	0.49959826	0.0	1.0	16.5	2.6847133757961785	0.16666667	0.083333336	0.083333336	0.083333336	0.0	0.0	0.25	0.0	0.0	0.0	0.083333336	0.0	0.083333336	0.0	0.083333336	0.0	0.083333336	12.0	"BJP"	1	0.0	1.0	0.0	0.0	0.0	0.0
103	"G"	"BJP"	"Male"	"Manoj Kishorbhai Kotak "	46	"SSC"		"Yes"	2		5099726.0		95	102	8	17	151	190	2018	1	26658	"14063"		"SS"	"7637"	62.186	59.956	65.353	66.982		68.694	72.489	83.558	87.11	68.832	58.449	67.237	79.0	53.793	97.1	75.7	60.74	44.515	86.135	66.5725		35.865	0	1	0	0	0	0	1	0	0	0	1	0	5	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	3	1	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	2017.0	18.0	"T"	0.35	0.0		0.0	"G"	1	0.0	1.0	0.9313725	0.47058824	0.94074076	0.8499543	0.0	1.0	12.466000000000001	3.89543855317573	0.2	0.04	0.0	0.04	0.04	0.08	0.16	0.08	0.04	0.0	0.16	0.0	0.0	0.08	0.04	0.04	0.0	25.0	"BJP"	1	0.0	1.0	0.0			0.0
104		"INC"	"Male"	"Suresh Harischandra Koparkar"									46	51	6	18	21	30	2011			"3570"		"IND"	"768"	71.561	71.116	71.11	70.979		75.586	69.627	70.442	68.982	69.075	69.772	69.688	68.834	70.083					52.535		124		0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2007.0	19.0	"S"	0.86	0.0		0.0			1.0		0.9019608	0.33333334	0.8111111				17.0	1.4724310776942358	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.0	0.0	0.0	0.0	0.11111111	0.11111111	0.11111111	0.0	0.0	0.0	9.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.0
104		"INC"	"Male"	"Suresh Harishchandra Koparkar"	61	"SSC"		"Yes"	1		5043359.0		66	70	14	24	24	40	2013	1		"8599"		"MNS"	"3979"	63.547	64.986	62.9	69.438	62.694	67.612	65.002	68.486	54.883	60.64	59.956	64.147	65.076	57.748	23.4	36.0	55.09667	64.75	62.3025	65.3425			0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0		4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2012.0	20.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	1.0	0.94285715	0.5833333	0.88135594	0.84055984	0.0	1.0	13.4	2.2435282837967403	0.0	0.1	0.0	0.2	0.0	0.0	0.35	0.05	0.0	0.0	0.05	0.0	0.1	0.0	0.15	0.0	0.0	20.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.0
104		"INC"	"Male"	"Suresh Harishchandra Koparkar"	62	"SSC"		"Yes"	1		1.0333E7		55	65	9	15	29	34	2014							64.277	58.491	54.759	62.668	54.444	63.25	63.153	69.972	67.819	56.344	54.652	54.421	57.652	54.991	43.1	49.5	60.896667	57.43	62.88	55.79			0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2012.0	20.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	1.0	0.84615386	0.6	0.853211	0.8610833	0.0	1.0	14.0	0.08880994671403197	0.07692308	0.0	0.0	0.0	0.0	0.0	0.46153846	0.23076923	0.0	0.0	0.0	0.0	0.15384616	0.0	0.0	0.07692308	0.0	13.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.0
104		"INC"	"Male"	"Suresh Harishchandra Koparkar"	63	"SSC"		"Yes"	1		5381000.0		69	79	6	17	45	62	2015							70.834	43.969	33.213	62.325	53.479	68.761	77.394	88.983	91.924	34.507	44.875	45.589	70.822	71.335	60.3	75.9	76.55334	78.86	94.23	77.925			0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	2012.0	20.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	1.0	0.87341774	0.3529412	0.85106385	0.89683336	0.0	1.0	16.28571428571429	5.3584690088546125	0.04761905	0.04761905	0.14285715	0.0	0.0	0.0	0.33333334	0.04761905	0.0	0.0	0.0	0.0	0.0952381	0.0	0.2857143	0.0	0.0	21.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.0
104		"INC"	"Male"	"Suresh Harishchandra Koparkar"	64	"SSC"		"Yes"	1		5899327.5		67	74	9	16	30	44	2016	1						58.481	43.61	39.715	65.208	48.017	71.229	79.194	82.733	81.755	54.462	58.927	64.195	71.794	60.077	25.7	44.2	70.2	68.41	67.7725	72.525			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2012.0	20.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	1.0	0.9054054	0.5625	0.8833333	0.49161062	0.0	1.0	14.75	4.055158324821246	0.0	0.0	0.0	0.125	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	8.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.0
104	"OBC"	"BJP"	"Male"	"Prakash Kashinath Gangadhare"	65	"SSC"		"Yes"	0		3885522.2		98	102	12	17	31	37	2018		19600	"12546"		"Congress"	"6996"	65.456	62.428	62.216	80.904		78.191	82.973	81.952	82.991	65.471	63.304	67.412	75.112	72.145	94.7	100.0	76.87334	62.6225	82.5	80.155		69.98	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2017.0	21.0	"T"	0.35	0.0		0.0	"OBC"	2	1.0	0.0	0.9607843	0.7058824	0.94	0.64758706	0.0	1.0	13.129999999999999	4.801678908709339	0.0	0.0	0.11111111	0.0	0.11111111	0.0	0.33333334	0.0	0.11111111	0.0	0.0	0.0	0.11111111	0.0	0.22222222	0.0	0.0	9.0	"BJP"	1	0.0	1.0	0.0			0.0
105	"W"	"INC"	"Female"	"Sangita Gopinath Patil"									31	51	10	18	12	27	2011			"6954"		"BJP"	"2705"	73.987	65.152	67.141	66.617		68.843	68.345	67.149	67.218	67.152	66.842	67.036	67.008	65.588					55.2675		135		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2007.0	22.0	"S"	0.86	1.0		1.0	"G"	1	0.0		0.60784316	0.5555556	0.654321				14.0	1.4160401002506264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666667	0.16666667	0.33333334	0.0	0.16666667	0.16666667	0.0	6.0	"INC"	2	0.0	0.0	0.0	0.0	0.0	0.86
105		"IND"	"Male"	"Mangesh Narayan Pawar"	45	"HSC"		"Yes"	0		5260208.0		64	70	19	24	24	36	2013			"6965"		"MNS"	"140"	71.288	69.908	66.847	70.568	69.957	70.791	71.606	71.666	72.889	68.057	67.412	67.745	69.06	66.627	6.2	26.3	50.076668	70.3375	85.24	65.775			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2012.0	23.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	0.0	0.9142857	0.7916667	0.90677965	0.87670135	0.0	1.0	6.0	0.014381591562799617	0.0	0.0	0.0	0.0	0.6666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	3.0	"_Other"	6	0.0	0.0	0.0	0.0	0.0	0.0
105		"IND"	"Male"	"Mangesh Narayan Pawar"	46	"HSC"		"Yes"	0		1.0728E7		57	65	11	15	85	98	2014							63.122	57.26	58.727	73.565	44.271	72.563	76.468	75.863	74.588	58.018	61.699	63.726	63.078	61.8	19.5	29.3	40.19	52.795	64.16	60.4175			0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2012.0	23.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	0.0	0.8769231	0.73333335	0.92727274	0.894	0.0	1.0	9.6	4.458259325044405	0.0	0.0	0.0	0.0	0.1	0.2	0.4	0.0	0.1	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	10.0	"_Other"	6	0.0	0.0	0.0	0.0	0.0	0.0
105		"IND"	"Male"	"Mangesh Narayan Pawar"	47	"HSC"		"Yes"	0		5188000.0		60	79	9	17	40	44	2015							66.363	64.056	53.092	76.859	57.818	71.068	75.645	84.057	80.438	65.302	63.29	64.17	69.871	63.681	1.1	56.9	75.246666	72.63	72.4725	67.0925			0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	23.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	0.0	0.75949365	0.5294118	0.8014706	0.86466664	0.0	1.0	15.5	3.5218508997429305	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	4.0	"_Other"	6	0.0	0.0	0.0	0.0	0.0	0.0
105		"IND"	"Male"	"Mangesh Narayan Pawar"	48	"HSC"		"Yes"	0		5680921.0		50	74	6	16	11	14	2016							61.335	59.44	53.545	65.773	63.593	69.767	70.785	74.447	66.103	60.002	59.884	57.452	62.247	62.342	0.0	31.1	62.22333	72.1275	50.56	76.6675			0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2012.0	23.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	0.0	0.6756757	0.375	0.6633663	0.47341007	0.0	1.0	12.6	2.267620020429009	0.0	0.1	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.1	0.0	0.3	0.0	0.0	0.0	0.0	10.0	"_Other"	6	0.0	0.0	0.0	0.0	0.0	0.0
105	"W"	"BJP"	"Female"	"Rajani Naresh Keni"	45	"Upto Ninth"		"Yes"	0		4710661.5		97	102	16	17	18	18	2018		26854	"9866"		"SS"	"1481"	60.08	56.262	71.897	66.841		70.332	71.487	69.729	74.371	49.524	51.407	60.847	69.473	61.914	47.7	42.8	61.02	56.6775	73.155	74.77		59.84	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017.0	24.0	"T"	0.35	1.0		1.0	"G"	1	0.0	0.0	0.95098037	0.9411765	0.95620435	0.78511024	0.0	1.0	10.573	4.71959892736388	0.0	0.0	0.0	0.0	0.0	0.0	0.5555556	0.0	0.11111111	0.0	0.22222222	0.0	0.0	0.0	0.11111111	0.0	0.0	9.0	"BJP"	1	0.0	1.0	1.0			0.35
106		"SS"	"Male"	"Suresh Atmaram Shinde"									26	51	8	18	6	14	2011			"7225"		"INC"	"3334"	74.138	72.512	70.488	70.925		70.373	70.082	70.261	69.544	70.88	70.937	70.793	70.473	70.943					70.795		119		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2007.0	25.0	"S"	0.86	0.0		0.0			1.0		0.50980395	0.44444445	0.53333336				14.0	2.199248120300752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.2	0.0	0.2	0.2	0.0	5.0	"SS"	5	1.0	0.0	0.0	0.0	0.0	0.0
106		"SS"	"Male"	"Ramesh Gajanan Korgaonkar"	52	"Upto SSC"		"Yes"	8		5117008.0		70	70	16	24	105	109	2013	7		"9484"		"MNS"	"3888"	59.054	55.081	52.795	63.153	58.053	62.23	64.862	66.631	65.631	52.993	53.028	53.138	57.798	53.497	11.8	76.2	74.18	73.73	82.1875	71.485			0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2012.0	26.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	1.0	1.0	0.6666667	0.959799	0.85283464	0.0	1.0	12.375	2.3290188558644935	0.125	0.0625	0.0	0.0	0.25	0.0	0.25	0.0625	0.0	0.0	0.125	0.0625	0.0	0.0	0.0625	0.0	0.0	16.0	"SS"	5	1.0	0.0	0.0	0.0	0.0	0.0
106		"SS"	"Male"	"Ramesh Gajanan Korgaonkar"	53	"Upto SSC"		"Yes"	8		1.0558E7		54	65	9	15	120	144	2014							66.584	59.678	67.758	67.795	61.9	75.207	71.814	76.679	71.502	56.055	54.14	49.331	58.752	60.185	32.7	70.9	63.69	78.73	64.1425	68.0125			0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	2	0	1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012.0	26.0	"S"	0.86	0.0	"OBC"	0.0	"OBC"	2	1.0	1.0	0.83076924	0.6	0.915	0.87983334	0.0	1.0	14.538461538461538	2.184724689165187	0.07692308	0.0	0.0	0.07692308	0.0	0.07692308	0.07692308	0.07692308	0.0	0.0	0.15384616	0.0	0.0	0.0	0.30769232	0.07692308	0.07692308	13.0	"SS"	5	1.0	0.0	0.0	0.0	0.0	0.0
