state,year,district,block,seat_no,seat_id_printed,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,printings_agree,script,source_path,source_page
West Bengal,2018,Birbhum,Nalhati-II,31,Nalhati-II/ZP-31,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Nalhati-II,32,Nalhati-II/ZP-32,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,3
West Bengal,2018,Birbhum,Rampurhat-II,33,Rampurhat-II/ZP-33,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Rampurhat-II,34,Rampurhat-II/ZP-34,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Murarai-II,35,Murarai-II/ZP-35,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Murarai-II,36,Murarai-Il/ZP-36,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Murarai-II,37,Murarai-II/ZP-37,zp_member,zilla parishad member,BC Other than Woman,BC,0,BC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Nalhati-I,38,Nalhati-I/ZP-38,zp_member,zilla parishad member,BC Woman,BC,1,BC WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Nalhati-I,39,Nalhati-I/ZP-39,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Nalhati-I,40,Nalhati-I/ZP-40,zp_member,zilla parishad member,Woman,NONE,1,WOMEN,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Murarai-I,41,Murarai-I/ZP-41,zp_member,zilla parishad member,Other than Woman,NONE,0,,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
West Bengal,2018,Birbhum,Murarai-I,42,Murarai -I/ZP-42,zp_member,zilla parishad member,SC Other than Woman,SC,0,SC,,latin,data/wb/2018/1690-SEC-Gazette Notification-Delimitation and reservation-Birbhum.pdf,4
